ID	IPA	simp	trad	detail	piŋyiŋ	调类
	tɕiŋ⁴²³	劲	勁			tɕiŋ5
	tɕiŋ⁴²³	境	境			tɕiŋ5
	tɕiŋ⁴²³	敬	敬			tɕiŋ5
	tɕiŋ⁴²³	竟	竟			tɕiŋ5
	tɕiŋ⁴²³	镜	鏡			tɕiŋ5
	tɕʰiŋ⁵³	钦	欽			tɕʰiŋ1
	tɕʰiŋ⁵³	卿	卿			tɕʰiŋ1
	tɕʰiŋ⁵³	轻	輕			tɕʰiŋ1
	tɕʰiŋ⁵³	倾	傾			tɕʰiŋ1
	tɕʰiŋ⁴⁵	顷	頃			tɕʰiŋ3
	tɕʰiŋ⁴²³	揿	撳	壓		tɕʰiŋ5
	tɕʰiŋ⁴²³	庆	慶			tɕʰiŋ5
	dʑiŋ¹³	琴	琴			dʑiŋ2
	dʑiŋ¹³	禽	禽			dʑiŋ2
	dʑiŋ¹³	擒	擒			dʑiŋ2
	dʑiŋ²¹³	堇	堇			dʑiŋ6
	dʑiŋ²¹³	堇	菫			dʑiŋ6
	dʑiŋ²¹³	堇	蓳			dʑiŋ6
	dʑiŋ²¹³	瑾	瑾			dʑiŋ6
	dʑiŋ²¹³	觐	覲			dʑiŋ6
	dʑiŋ²¹³	槿	槿			dʑiŋ6
	dʑiŋ²¹³	馑	饉	饑～		dʑiŋ6
	dʑiŋ²¹³	仅	僅			dʑiŋ6
	dʑiŋ¹³	勤	勤	～勞，殷～		dʑiŋ2
	dʑiŋ¹³	勤	懃	慇～		dʑiŋ2
	dʑiŋ¹³	芹	芹			dʑiŋ2
	dʑiŋ¹³	擎	擎			dʑiŋ2
	dʑiŋ¹³	鲸	鯨			dʑiŋ2
	dʑiŋ²¹³	近	近			dʑiŋ6
	dʑiŋ²¹³	竞	競			dʑiŋ6
	ȵiŋ¹³	任	任	姓～		ȵiŋ2
	ȵiŋ¹³	人	人	一個～		ȵiŋ2
	ȵiŋ¹³	仁	仁	蝦～		ȵiŋ2
	ȵiŋ¹³	凝	凝			ȵiŋ2
	ȵiŋ¹³	迎	迎			ȵiŋ2
	ȵiŋ¹³	宁	寧	安～		ȵiŋ2
	ȵiŋ²¹³	认	認			ȵiŋ6
	ȵiŋ²¹³	韧	韌	（白）		ȵiŋ6
	ȵiŋ²¹³	宁	寧	～可		ȵiŋ6
	ȵiŋ²¹³	佞	佞			ȵiŋ6
	ɕiŋ⁵³	欣	欣			ɕiŋ1
	ɕiŋ⁵³	兴	興	時～		ɕiŋ1
	ɕiŋ⁴²³	衅	釁			ɕiŋ5
	ɕiŋ⁴²³	兴	興	高～		ɕiŋ5
	ɦiŋ¹³	吟	吟			ɦiŋ2
	ɦiŋ¹³	淫	淫	～雨，～亂		ɦiŋ2
	ɦiŋ¹³	淫	滛	淫訛字		ɦiŋ2
	ɦiŋ¹³	淫	婬	～亂		ɦiŋ2
	ɦiŋ¹³	霪	霪	～雨		ɦiŋ2
	ɦiŋ¹³	银	銀			ɦiŋ2
	ɦiŋ¹³	寅	寅			ɦiŋ2
	ɦiŋ¹³	行	行			ɦiŋ2
	ɦiŋ¹³	盈	盈			ɦiŋ2
	ɦiŋ¹³	形	形			ɦiŋ2
	ɦiŋ¹³	型	型			ɦiŋ2
	ɦiŋ¹³	刑	刑			ɦiŋ2
	ɦiŋ¹³	刑	𠛬			ɦiŋ2
	ɦiŋ¹³	邢	邢			ɦiŋ2
	ɦiŋ¹³	邢	郉			ɦiŋ2
	ɦiŋ¹³	莹	瑩			ɦiŋ2
	ɦiŋ¹³	营	營			ɦiŋ2
	ɦiŋ¹³	茔	塋			ɦiŋ2
	ɦiŋ¹³	萤	螢			ɦiŋ2
	ɦiŋ²¹³	幸	幸	～福		ɦiŋ6
	ɦiŋ²¹³	幸	倖	～免		ɦiŋ6
	ɦiŋ²¹³	尹	尹			ɦiŋ6
	iŋ⁵³	音	音			iŋ1
	iŋ⁵³	阴	陰			iŋ1
	iŋ⁵³	阴	隂	俗陰字		iŋ1
	iŋ⁵³	荫	蔭			iŋ1
	iŋ⁵³	因	因			iŋ1
	iŋ⁵³	因	囙	俗因字		iŋ1
	iŋ⁵³	姻	姻			iŋ1
	iŋ⁵³	姻	婣	同姻		iŋ1
	iŋ⁵³	殷	殷	～切，～勤		iŋ1
	iŋ⁵³	殷	慇	～懃		iŋ1
	iŋ⁵³	应	應	～當		iŋ1
	iŋ⁵³	鹰	鷹			iŋ1
	iŋ⁵³	蝇	蠅			iŋ1
	iŋ⁵³	莺	鶯			iŋ1
	iŋ⁵³	鹦	鸚	～鵡		iŋ1
	aŋ⁵³	鹦	鸚	～哥		aŋ1
	iŋ⁵³	樱	櫻	～花		iŋ1
	aŋ⁵³	樱	櫻	～桃		aŋ1
	iŋ⁵³	英	英			iŋ1
	iŋ⁵³	婴	嬰			iŋ1
	iŋ⁵³	缨	纓			iŋ1
	iŋ⁴⁵	引	引			iŋ3
	iŋ⁴⁵	蚓	蚓			iŋ3
	iŋ⁴⁵	隐	隱			iŋ3
	iŋ⁴⁵	影	影			iŋ3
	iŋ⁴⁵	颖	穎			iŋ3
	iŋ⁴²³	印	印			iŋ5
	iŋ⁴²³	币	币	同印		iŋ5
	iŋ⁴²³	应	應	答～		iŋ5
	iŋ⁴²³	瀴	瀴	形容詞，涼		iŋ5
	iŋ⁴²³	映	映			iŋ5
	kuəŋ⁴⁵	滚	滚	俗滾字		kuəŋ3
	kuəŋ⁴⁵	滚	滾			kuəŋ3
	kuəŋ⁴⁵	衮	衮	俗袞字		kuəŋ3
	kuəŋ⁴⁵	衮	袞			kuəŋ3
	kuəŋ⁴²³	棍	棍			kuəŋ5
	kʰuəŋ⁵³	昆	崑	～崙，～山（地名）		kʰuəŋ1
	kʰuəŋ⁵³	昆	昆			kʰuəŋ1
	kʰuəŋ⁵³	坤	坤			kʰuəŋ1
	kʰuəŋ⁵³	坤	堃			kʰuəŋ1
	kʰuəŋ⁴⁵	捆	捆			kʰuəŋ3
	kʰuəŋ⁴⁵	壸	壼			kʰuəŋ3
	kʰuəŋ⁴²³	困	困	～難		kʰuəŋ5
	kʰuəŋ⁴²³	困	睏	～覺		kʰuəŋ5
	huəŋ⁵³	昏	昏			huəŋ1
	huəŋ⁵³	婚	婚			huəŋ1
	huəŋ⁵³	荤	葷			huəŋ1
	ɦuəŋ¹³	魂	魂			ɦuəŋ2
	ɦuəŋ¹³	馄	餛			ɦuəŋ2
	ɦuəŋ¹³	浑	渾			ɦuəŋ2
	ɦuəŋ²¹³	混	混			ɦuəŋ6
	uəŋ⁵³	温	温			uəŋ1
	uəŋ⁵³	温	溫			uəŋ1
	uəŋ⁵³	瘟	瘟			uəŋ1
	uəŋ⁴⁵	稳	穩			uəŋ3
	paŋ⁵³	浜	浜			paŋ1
	pʰaŋ⁵³	乓	乓			pʰaŋ1
	pʰaŋ⁴⁵	碰	碰			pʰaŋ3
	pʰaŋ⁴²³	碰	碰	～杯		pʰaŋ5
	baŋ¹³	朋	朋			baŋ2
	baŋ¹³	鹏	鵬			baŋ2
	baŋ¹³	膨	膨			baŋ2
	baŋ¹³	棚	棚			baŋ2
	baŋ²¹³	蚌	蚌			baŋ6
	baŋ²¹³	碰	碰	～著		baŋ6
	maŋ⁴⁵	猛	猛	密		maŋ3
	maŋ²¹³	孟	孟			maŋ6
	laŋ⁴⁵	冷	冷			laŋ3
	tsaŋ⁵³	张	張			tsaŋ1
	tsaŋ⁵³	章	章			tsaŋ1
	tsaŋ⁵³	瘴	瘴			tsaŋ1
	tsaŋ⁵³	争	爭			tsaŋ1
	tsaŋ⁴⁵	长	長			tsaŋ3
	tsaŋ⁴⁵	涨	漲			tsaŋ3
	tsaŋ⁴⁵	掌	掌			tsaŋ3
	tsaŋ⁴²³	帐	帳			tsaŋ5
	tsaŋ⁴²³	账	賬			tsaŋ5
	tsaŋ⁴²³	胀	脹			tsaŋ5
	tsaŋ⁴²³	仗	仗			tsaŋ5
	tsaŋ⁴²³	障	障			tsaŋ5
	tsʰaŋ⁵³	昌	昌			tsʰaŋ1
	tsʰaŋ⁵³	菖	菖			tsʰaŋ1
	tsʰaŋ⁵³	撑	撑	俗撐字		tsʰaŋ1
	tsʰaŋ⁵³	撑	撐			tsʰaŋ1
	tsʰaŋ⁴⁵	厂	廠			tsʰaŋ3
	tsʰaŋ⁴⁵	厂	厰	俗廠字		tsʰaŋ3
	tsʰaŋ⁴⁵	敞	敞			tsʰaŋ3
	tsʰaŋ⁴²³	畅	暢			tsʰaŋ5
	tsʰaŋ⁴²³	唱	唱			tsʰaŋ5
	tsʰaŋ⁴²³	倡	倡			tsʰaŋ5
	tsʰaŋ⁴²³	牚	牚			tsʰaŋ5
	dzaŋ¹³	长	長			dzaŋ2
	dzaŋ¹³	肠	腸			dzaŋ2
	dzaŋ¹³	场	場			dzaŋ2
	dzaŋ¹³	常	常			dzaŋ2
	dzaŋ²¹³	丈	丈			dzaŋ6
	dzaŋ²¹³	杖	杖			dzaŋ6
	dzaŋ²¹³	剩	剩	（俗）～下來（正字應爲長）		dzaŋ6
	dzaŋ²¹³	长	長	剩：身無～物		dzaŋ6
	saŋ⁵³	商	商			saŋ1
	saŋ⁵³	伤	傷			saŋ1
	saŋ⁵³	生	生	先～（老师）		saŋ1
	saŋ⁵³	甥	甥	外～		saŋ1
	saŋ⁵³	孙	孫	外～		saŋ1
	saŋ⁵³	声	聲	喊他一～		saŋ1
	saŋ⁴⁵	赏	賞			saŋ3
	saŋ⁴⁵	省	省			saŋ3
	zaŋ¹³	尝	嘗			zaŋ2
	zaŋ¹³	尝	嚐	俗嘗字		zaŋ2
	zaŋ¹³	尝	甞	俗嘗字		zaŋ2
	zaŋ¹³	裳	裳			zaŋ2
	zaŋ¹³	偿	償			zaŋ2
	zaŋ²¹³	上	上			zaŋ6
	zaŋ²¹³	尚	尚			zaŋ6
	zaŋ²¹³	尚	尙			zaŋ6
	kaŋ⁵³	更	更	半夜三～		kaŋ1
	kaŋ⁵³	羹	羹	～飯		kaŋ1
	kaŋ⁵³	庚	庚			kaŋ1
	kaŋ⁵³	耕	耕	～田		kaŋ1
	kaŋ⁵³	耕	畊	古文耕字		kaŋ1
	kaŋ⁴⁵	哽	哽			kaŋ3
	kaŋ⁴⁵	埂	埂	田～		kaŋ3
	kaŋ⁴⁵	梗	梗	～～頭		kaŋ3
	kaŋ⁴⁵	耿	耿	姓		kaŋ3
	kaŋ⁴²³	粳	粳	～米		kaŋ5
	kʰaŋ⁵³	坑	坑	茅～		kʰaŋ1
	ŋaŋ²¹³	硬	硬			ŋaŋ6
	haŋ⁵³	亨	亨	大～		haŋ1
	haŋ⁴²³	夯	夯			haŋ5
	ɦʰaŋ¹³	行	行	～頭，～李		ɦʰaŋ2
	ɦʰaŋ¹³	桁	桁	～條		ɦʰaŋ2
	ɦʰaŋ²¹³	杏	杏	～春橋（江陰地名），～花		ɦʰaŋ6
	liaŋ¹³	良	良			liaŋ2
	liaŋ¹³	凉	涼			liaŋ2
	liaŋ¹³	量	量	動詞，測～		liaŋ2
	liaŋ¹³	粮	糧			liaŋ2
	liaŋ¹³	梁	梁			liaŋ2
	liaŋ¹³	梁	樑			liaŋ2
	liaŋ¹³	粱	粱			liaŋ2
	liaŋ⁴⁵	俩	倆			liaŋ3
	liaŋ⁴⁵	两	兩	～個，斤～		liaŋ3
	liaŋ⁴⁵	魉	魎	魑魅魍～		liaŋ3
	liaŋ⁴⁵	辆	輛			liaŋ3
	liaŋ²¹³	亮	亮			liaŋ6
	liaŋ²¹³	谅	諒			liaŋ6
	liaŋ²¹³	量	量	數～		liaŋ6
	tsiaŋ⁵³	将	將	～軍		tsiaŋ1
	tsiaŋ⁵³	浆	漿			tsiaŋ1
	tsiaŋ⁴⁵	蒋	蔣			tsiaŋ3
	tsiaŋ⁴⁵	奖	獎			tsiaŋ3
	tsiaŋ⁴⁵	桨	槳			tsiaŋ3
	tsiaŋ⁴²³	酱	醬			tsiaŋ5
	tsiaŋ⁴²³	将	將	大～		tsiaŋ5
	tsʰiaŋ⁵³	枪	槍			tsʰiaŋ1
	tsʰiaŋ⁴⁵	抢	搶			tsʰiaŋ3
	tsʰiaŋ⁴²³	呛	嗆			tsʰiaŋ5
	dziaŋ¹³	详	詳			dziaŋ2
	dziaŋ¹³	祥	祥			dziaŋ2
	dziaŋ¹³	翔	翔	又		dziaŋ2
	dziaŋ²¹³	象	象	又		dziaŋ6
	dziaŋ²¹³	橡	橡			dziaŋ6
	siaŋ⁵³	相	相	～互		siaŋ1
	siaŋ⁵³	箱	箱			siaŋ1
	siaŋ⁵³	厢	廂			siaŋ1
	siaŋ⁵³	湘	湘			siaŋ1
	siaŋ⁵³	镶	鑲			siaŋ1
	siaŋ⁴⁵	想	想			siaŋ3
	siaŋ⁴²³	相	相	～貌		siaŋ5
	ziaŋ¹³	墙	墻			ziaŋ2
	ziaŋ¹³	墙	牆			ziaŋ2
	ziaŋ¹³	翔	翔	又		ziaŋ2
	ziaŋ²¹³	匠	匠			ziaŋ6
	ziaŋ²¹³	象	象	又		ziaŋ6
	ziaŋ²¹³	像	像			ziaŋ6
	tɕiaŋ⁵³	疆	疆			tɕiaŋ1
	tɕiaŋ⁵³	僵	僵			tɕiaŋ1
	tɕiaŋ⁵³	姜	姜			tɕiaŋ1
	tɕiaŋ⁵³	姜	薑	生～		tɕiaŋ1
	tɕiaŋ⁵³	缰	韁			tɕiaŋ1
	tɕʰiaŋ⁵³	羌	羌			tɕʰiaŋ1
	tɕʰiaŋ⁵³	腔	腔			tɕʰiaŋ1
	tɕʰiaŋ⁴⁵	强	强	勉～		tɕʰiaŋ3
	tɕʰiaŋ⁴⁵	强	強	勉～		tɕʰiaŋ3
	tɕʰiaŋ⁴⁵	强	彊	勉～		tɕʰiaŋ3
	dʑiaŋ¹³	强	强			dʑiaŋ2
	dʑiaŋ¹³	强	強			dʑiaŋ2
	dʑiaŋ¹³	强	彊			dʑiaŋ2
	tɕʰiaŋ⁴⁵	襁	襁	～褓		tɕʰiaŋ3
	tɕʰiaŋ⁴⁵	𫄶	繦	～緥		tɕʰiaŋ3
	tɕʰiaŋ⁴⁵	𫄶	繈	～緥		tɕʰiaŋ3
	ȵiaŋ⁵³	娘	娘	好～（伯母）		ȵiaŋ1
	ȵiaŋ¹³	娘	娘			ȵiaŋ2
	ȵiaŋ¹³	娘	孃			ȵiaŋ2
	ȵiaŋ⁴⁵	仰	仰			ȵiaŋ3
	ȵiaŋ²¹³	酿	釀			ȵiaŋ6
	ȵiaŋ²¹³	壤	壤			ȵiaŋ6
	ȵiaŋ²¹³	攘	攘			ȵiaŋ6
	ȵiaŋ²¹³	嚷	嚷			ȵiaŋ6
	ȵiaŋ²¹³	让	讓			ȵiaŋ6
	ɕiaŋ⁵³	香	香			ɕiaŋ1
	ɕiaŋ⁵³	乡	鄉			ɕiaŋ1
	ɕiaŋ⁵³	乡	鄕			ɕiaŋ1
	ɕiaŋ⁴⁵	饷	餉			ɕiaŋ3
	ɕiaŋ⁴⁵	享	享			ɕiaŋ3
	ɕiaŋ⁴⁵	响	響			ɕiaŋ3
	ɕiaŋ⁴²³	向	向	方～，面～，～來		ɕiaŋ5
	ɕiaŋ⁴²³	向	嚮	～導，從前		ɕiaŋ5
	ɕiaŋ⁴²³	向	曏	從前		ɕiaŋ5
	ɦiaŋ¹³	羊	羊			ɦiaŋ2
	ɦiaŋ¹³	洋	洋			ɦiaŋ2
	ɦiaŋ¹³	烊	烊			ɦiaŋ2
	ɦiaŋ¹³	杨	楊			ɦiaŋ2
	ɦiaŋ¹³	阳	陽			ɦiaŋ2
	ɦiaŋ¹³	扬	揚			ɦiaŋ2
	ɦiaŋ¹³	疡	瘍			ɦiaŋ2
	ɦiaŋ²¹³	恙	恙			ɦiaŋ6
	ɦiaŋ²¹³	样	樣			ɦiaŋ6
	iaŋ⁵³	央	央			iaŋ1
	iaŋ⁵³	秧	秧			iaŋ1
	iaŋ⁵³	殃	殃			iaŋ1
	iaŋ⁵³	鸯	鴦			iaŋ1
	iaŋ⁴⁵	养	養			iaŋ3
	iaŋ⁴⁵	痒	癢			iaŋ3
	ɦuaŋ¹³	横	橫	～豎		ɦuaŋ2
	uaŋ⁵³	横	橫	～對（蠻橫）		uaŋ1
	pɑŋ⁵³	帮	幫			pɑŋ1
	pɑŋ⁵³	邦	邦			pɑŋ1
	pɑŋ⁴⁵	榜	榜			pɑŋ3
	pɑŋ⁴⁵	绑	綁			pɑŋ3
	pɑŋ⁴²³	谤	謗			pɑŋ5
	pʰɑŋ⁵³	髈	髈			pʰɑŋ1
	pʰɑŋ⁵³	滂	滂			pʰɑŋ1
	pʰɑŋ⁴²³	胖	胖			pʰɑŋ5
	bɑŋ¹³	滂	滂	～沱		bɑŋ2
	bɑŋ¹³	旁	旁	～邊，～皇		bɑŋ2
	bɑŋ¹³	傍	傍	～邊		bɑŋ2
	bɑŋ¹³	螃	螃			bɑŋ2
	bɑŋ¹³	膀	膀			bɑŋ2
	bɑŋ¹³	防	防			bɑŋ2
	bɑŋ¹³	庞	龐			bɑŋ2
	bɑŋ¹³	彷	彷	～徨		bɑŋ2
	bɑŋ¹³	彷	徬	～徨		bɑŋ2
	bɑŋ²¹³	傍	傍	依～		bɑŋ6
	bɑŋ²¹³	棒	棒			bɑŋ6
	mɑŋ¹³	忙	忙			mɑŋ2
	mɑŋ¹³	恾	恾			mɑŋ2
	mɑŋ¹³	芒	芒			mɑŋ2
	mɑŋ¹³	茫	茫			mɑŋ2
	mɑŋ¹³	汒	汒			mɑŋ2
	mɑŋ¹³	亡	亡			mɑŋ2
	mɑŋ¹³	亡	兦	亡本字		mɑŋ2
	mɑŋ¹³	亡	亾	俗兦字		mɑŋ2
	mɑŋ¹³	盲	盲			mɑŋ2
	mɑŋ¹³	虻	虻			mɑŋ2
	mɑŋ¹³	氓	氓			mɑŋ2
	mɑŋ⁴⁵	莽	莽			mɑŋ3
	mɑŋ⁴⁵	蟒	蟒			mɑŋ3
	mɑŋ⁴⁵	网	網	～絡		mɑŋ3
	mɑŋ⁴⁵	网	网	古文網字		mɑŋ3
	mɑŋ⁴⁵	魍	魍	魑魅～魎		mɑŋ3
	mɑŋ⁴⁵	輞	輞			mɑŋ3
	mɑŋ²¹³	妄	妄	～想		mɑŋ6
	mɑŋ²¹³	忘	忘	～記		mɑŋ6
	mɑŋ²¹³	忘	㤀	～記		mɑŋ6
	mɑŋ²¹³	望	望	～～看（望一望）		mɑŋ6
	fɑŋ⁵³	方	方			fɑŋ1
	fɑŋ⁵³	芳	芳			fɑŋ1
	fɑŋ⁴⁵	仿	仿	效～，～佛		fɑŋ3
	fɑŋ⁴⁵	仿	倣	效～		fɑŋ3
	fɑŋ⁴⁵	仿	髣	～髴		fɑŋ3
	fɑŋ⁴⁵	彷	彷	～彿		fɑŋ3
	fɑŋ⁴⁵	妨	妨			fɑŋ3
	fɑŋ⁴⁵	纺	紡			fɑŋ3
	fɑŋ⁴⁵	访	訪			fɑŋ3
	fɑŋ⁴²³	肪	肪			fɑŋ5
	fɑŋ⁴²³	坊	坊			fɑŋ5
	fɑŋ⁴²³	放	放			fɑŋ5
	vɑŋ¹³	亡	亡	（文）		vɑŋ2
	vɑŋ¹³	亡	兦	（文）		vɑŋ2
	vɑŋ¹³	亡	亾	（文）		vɑŋ2
	vɑŋ¹³	房	房			vɑŋ2
	vɑŋ²¹³	忘	忘	（文）		vɑŋ6
	vɑŋ²¹³	忘	㤀	（文）		vɑŋ6
	vɑŋ²¹³	妄	妄	（文）		vɑŋ6
	vɑŋ²¹³	望	望	（文）希～		vɑŋ6
	tɑŋ⁵³	当	當	應～		tɑŋ1
	tɑŋ⁵³	当	噹	叮～		tɑŋ1
	tɑŋ⁵³	铛	鐺			tɑŋ1
	tɑŋ⁵³	裆	襠			tɑŋ1
	tɑŋ⁴⁵	党	黨			tɑŋ3
	tɑŋ⁴⁵	挡	擋			tɑŋ3
	tɑŋ⁴⁵	当	當	上～		tɑŋ3
	tɑŋ⁴⁵	档	檔			tɑŋ3
	tʰɑŋ⁵³	汤	湯			tʰɑŋ1
	tʰɑŋ⁴⁵	倘	倘			tʰɑŋ3
	tʰɑŋ⁴⁵	躺	躺			tʰɑŋ3
	tʰɑŋ⁴²³	烫	燙			tʰɑŋ5
	tʰɑŋ⁴²³	趟	趟			tʰɑŋ5
	dɑŋ¹³	堂	堂			dɑŋ2
	dɑŋ¹³	棠	棠			dɑŋ2
	dɑŋ¹³	螳	螳			dɑŋ2
	dɑŋ¹³	唐	唐			dɑŋ2
	dɑŋ¹³	糖	糖			dɑŋ2
	dɑŋ¹³	塘	塘			dɑŋ2
	dɑŋ²¹³	荡	盪	～鞦韆，搖～		dɑŋ6
	dɑŋ²¹³	荡	蕩	～鞦韆，搖～，放～		dɑŋ6
	dɑŋ²¹³	宕	宕			dɑŋ6
	nɑŋ¹³	囊	囊			nɑŋ2
	nɑŋ¹³	瓤	瓤			nɑŋ2
	lɑŋ¹³	郎	郎			lɑŋ2
	lɑŋ¹³	郎	郞			lɑŋ2
	lɑŋ¹³	廊	廊			lɑŋ2
	lɑŋ¹³	狼	狼			lɑŋ2
	lɑŋ¹³	螂	螂			lɑŋ2
	lɑŋ¹³	榔	榔			lɑŋ2
	lɑŋ⁴⁵	朗	朗			lɑŋ3
	lɑŋ²¹³	浪	浪			lɑŋ6
	lɑŋ²¹³	上	上	（口）檯～，床～		lɑŋ6
	tsɑŋ⁵³	赃	贓			tsɑŋ1
	tsɑŋ⁵³	脏	髒	骯～		tsɑŋ1
	tsɑŋ⁵³	庄	庄			tsɑŋ1
	tsɑŋ⁵³	庄	莊			tsɑŋ1
	tsɑŋ⁵³	装	裝			tsɑŋ1
	tsɑŋ⁵³	妆	妝			tsɑŋ1
	tsɑŋ⁵³	樟	樟			tsɑŋ1
	tsɑŋ⁵³	桩	樁			tsɑŋ1
	tsaŋ⁵³	睁	睜	～眼睛		tsaŋ1
	tsɑŋ⁴²³	葬	葬			tsɑŋ5
	tsɑŋ⁴²³	壮	壯			tsɑŋ5
	tsʰɑŋ⁵³	仓	倉			tsʰɑŋ1
	tsʰɑŋ⁵³	苍	蒼			tsʰɑŋ1
	tsʰɑŋ⁵³	舱	艙			tsʰɑŋ1
	tsʰɑŋ⁵³	疮	瘡			tsʰɑŋ1
	tsʰɑŋ⁵³	窗	窗			tsʰɑŋ1
	tsʰɑŋ⁴⁵	闯	闖			tsʰɑŋ3
	tsʰɑŋ⁴²³	创	創	～造		tsʰɑŋ5
	dzɑŋ¹³	藏	藏	隱～		dzɑŋ2
	dzɑŋ²¹³	藏	藏	寶～		dzɑŋ6
	dzɑŋ²¹³	脏	臟	五～		dzɑŋ6
	dzɑŋ²¹³	状	狀	又		dzɑŋ6
	dzɑŋ²¹³	撞	撞			dzɑŋ6
	sɑŋ⁵³	桑	桑			sɑŋ1
	sɑŋ⁵³	丧	喪	婚～		sɑŋ1
	sɑŋ⁵³	霜	霜			sɑŋ1
	sɑŋ⁵³	孀	孀			sɑŋ1
	sɑŋ⁵³	双	雙			sɑŋ1
	sɑŋ⁴⁵	嗓	嗓			sɑŋ3
	sɑŋ⁴⁵	搡	搡	推～		sɑŋ3
	sɑŋ⁴⁵	爽	爽			sɑŋ3
	sɑŋ⁴²³	丧	喪	～失		sɑŋ5
	zɑŋ¹³	床	床			zɑŋ2
	zɑŋ¹³	床	牀			zɑŋ2
	zɑŋ¹³	状	狀	又		zɑŋ2
	kɑŋ⁵³	刚	剛			kɑŋ1
	kɑŋ⁵³	纲	綱			kɑŋ1
	kɑŋ⁵³	钢	鋼			kɑŋ1
	kɑŋ⁵³	缸	缸			kɑŋ1
	kɑŋ⁵³	江	江			kɑŋ1
	kɑŋ⁵³	豇	豇			kɑŋ1
	kɑŋ⁵³	扛	摃			kɑŋ1
	kɑŋ⁵³	肛	肛			kɑŋ1
	kɑŋ⁴⁵	讲	講			kɑŋ3
	kɑŋ⁴⁵	港	港			kɑŋ3
	kɑŋ⁵³	冈	岡			kɑŋ1
	kɑŋ⁵³	岗	崗			kɑŋ1
	kɑŋ⁴²³	鿍	鿍	省～村（江陰地名）		kɑŋ5
	kɑŋ⁴²³	杠	槓			kɑŋ5
	kʰɑŋ⁵³	康	康			kʰɑŋ1
	kʰɑŋ⁵³	糠	糠			kʰɑŋ1
	kʰɑŋ⁵³	慷	慷			kʰɑŋ1
	kʰɑŋ⁴²³	囥	囥	～起來：藏起來		kʰɑŋ5
	kʰɑŋ⁴²³	抗	抗			kʰɑŋ5
	ɡɑŋ¹³	扛	扛			ɡɑŋ2
	ɡɑŋ²¹³	戆	戇	形容詞，笨（多指男性）：～裏～氣（笨頭笨腦的），～大（傻小子），～婆（智力輕微有點缺陷的女性）		ɡɑŋ6
	ŋɑŋ¹³	昂	昂			ŋɑŋ2
	ɦʰɑŋ¹³	行	行	银～		ɦʰɑŋ2
	ɦʰɑŋ¹³	航	航			ɦʰɑŋ2
	ɦʰɑŋ¹³	杭	杭			ɦʰɑŋ2
	ɦʰɑŋ¹³	降	降	投～		ɦʰɑŋ2
	ɦʰɑŋ²¹³	项	項			ɦʰɑŋ6
	ɦʰɑŋ²¹³	巷	巷			ɦʰɑŋ6
	ɦiɑŋ²¹³	旺	旺	形容詞，特指火旺		ɦiɑŋ6
	kuɑŋ⁵³	光	光			kuɑŋ1
	kuɑŋ⁵³	胱	胱			kuɑŋ1
	kuɑŋ⁴⁵	广	廣			kuɑŋ3
	kʰuɑŋ⁵³	匡	匡			kʰuɑŋ1
	kʰuɑŋ⁵³	筐	筐			kʰuɑŋ1
	kʰuɑŋ⁵³	眶	眶			kʰuɑŋ1
	kʰuɑŋ⁵³	框	框			kʰuɑŋ1
	kʰuɑŋ⁴²³	旷	曠			kʰuɑŋ5
	kʰuɑŋ⁴²³	矿	礦			kʰuɑŋ5
	ɡuɑŋ¹³	狂	狂			ɡuɑŋ2
	ɡuɑŋ²¹³	逛	逛			ɡuɑŋ6
	huɑŋ⁵³	黄	黃	蛋～		huɑŋ1
	huɑŋ⁵³	荒	荒			huɑŋ1
	huɑŋ⁵³	慌	慌			huɑŋ1
	huɑŋ⁴⁵	谎	謊			huɑŋ3
	huɑŋ⁴⁵	恍	恍			huɑŋ3
	huɑŋ⁴⁵	恍	怳			huɑŋ3
	huɑŋ⁴⁵	幌	幌			huɑŋ3
	huɑŋ⁴²³	晃	晃	摇～		huɑŋ5
	huɑŋ⁴²³	况	況			huɑŋ5
	ɦuɑŋ¹³	黄	黃			ɦuɑŋ2
	ɦuɑŋ¹³	簧	簧			ɦuɑŋ2
	ɦuɑŋ¹³	皇	皇	～帝，旁～		ɦuɑŋ2
	ɦuɑŋ¹³	徨	徨	彷～，徬～		ɦuɑŋ2
	ɦuɑŋ¹³	蝗	蝗			ɦuɑŋ2
	ɦuɑŋ¹³	凰	凰			ɦuɑŋ2
	ɦuɑŋ¹³	隍	隍			ɦuɑŋ2
	ɦuɑŋ¹³	蟥	蟥	螞～		ɦuɑŋ2
	ɦuɑŋ¹³	王	王			ɦuɑŋ2
	ɦuɑŋ²¹³	枉	枉			ɦuɑŋ6
	ɦuɑŋ²¹³	旺	旺			ɦuɑŋ6
	uɑŋ⁵³	汪	汪			uɑŋ1
	uɑŋ⁴⁵	往	往			uɑŋ3
	pɪʔ⁵⁵	鳖	鱉			pɪʔ7
	pɪʔ⁵⁵	瘪	癟			pɪʔ7
	pɪʔ⁵⁵	憋	憋			pɪʔ7
	pɪʔ⁵⁵	笔	筆			pɪʔ7
	pɪʔ⁵⁵	毕	畢			pɪʔ7
	pɪʔ⁵⁵	必	必			pɪʔ7
	pɪʔ⁵⁵	碧	碧			pɪʔ7
	pɪʔ⁵⁵	璧	璧			pɪʔ7
