正體	省写	/IPA/	[IPA]	注释
嶁	嵝	ləu˦˨	lɘu˦˧	
嘍	喽	ləu˦˨	lɘu˦˧	文读
簍	篓	ləu˦˨	lɘu˦˧	
漏	漏	ləu˩˧	lɘu˨˦	
陋	陋	ləu˩˧	lɘu˨˦	
鏤	镂	ləu˩˧	lɘu˨˦	
鄒	邹	tsəu˥	tsɘu˦˥	
周	周	tsəu˥	tsɘu˦˥	
週	周	tsəu˥	tsɘu˦˥	
舟	舟	tsəu˥	tsɘu˦˥	
州	州	tsəu˥	tsɘu˦˥	
洲	洲	tsəu˥	tsɘu˦˥	
㥮	㤘	tsəu˨˩	tsɘu˨˩	白读
走	走	tsəu˦˨	tsɘu˦˧	
肘	肘	tsəu˦˨	tsɘu˦˧	
帚	帚	tsəu˦˨	tsɘu˦˧	
奏	奏	tsəu˩˧	tsɘu˨˦	
揍	揍	tsəu˩˧	tsɘu˨˦	
晝	昼	tsəu˩˧	tsɘu˨˦	
紂	纣	tsəu˩˧	tsɘu˨˦	
宙	宙	tsəu˩˧	tsɘu˨˦	
胄	胄	tsəu˩˧	tsɘu˨˦	
㑳	㑳	tsəu˩˧	tsɘu˨˦	
縐	绉	tsəu˩˧	tsɘu˨˦	
皺	皱	tsəu˩˧	tsɘu˨˦	文读
㑇	㑇	tsəu˩˧	tsɘu˨˦	
䋓	䋓	tsəu˩˧	tsɘu˨˦	
肘	肘	tsəu˩˧	tsɘu˨˦	硬~
咒	咒	tsəu˩˧	tsɘu˨˦	
築	筑	tsəu˩˧	tsɘu˨˦	装填
做	做	tsəu˩˧	tsɘu˨˦	白读
搊	搊	tsʰəu˥	tsʰɘu˦˥	推
𢫧	𢫧	tsʰəu˥	tsʰɘu˦˥	
𢬞	𢬞	tsʰəu˥	tsʰɘu˦˥	
𢬆	𢬆	tsʰəu˥	tsʰɘu˦˥	
𢬟	𢬟	tsʰəu˥	tsʰɘu˦˥	
𢮢	𢮢	tsʰəu˥	tsʰɘu˦˥	
㨄	㨄	tsʰəu˥	tsʰɘu˦˥	
掫	掫	tsʰəu˥	tsʰɘu˦˥	扶
抽	抽	tsʰəu˥	tsʰɘu˦˥	
綢	绸	tsʰəu˨˩	tsʰɘu˨˩	
稠	稠	tsʰəu˨˩	tsʰɘu˨˩	
籌	筹	tsʰəu˨˩	tsʰɘu˨˩	
躊	踌	tsʰəu˨˩	tsʰɘu˨˩	
售	售	tsʰəu˨˩	tsʰɘu˨˩	白读
愁	愁	tsʰəu˨˩	tsʰɘu˨˩	
仇	仇	tsʰəu˨˩	tsʰɘu˨˩	
酬	酬	tsʰəu˨˩	tsʰɘu˨˩	
醜	丑	tsʰəu˦˨	tsʰɘu˦˧	
丑	丑	tsʰəu˦˨	tsʰɘu˦˧	
瞅	瞅	tsʰəu˦˨	tsʰɘu˦˧	
湊	凑	tsʰəu˩˧	tsʰɘu˨˦	文读
驟	骤	tsʰəu˩˧	tsʰɘu˨˦	文读
臭	臭	tsʰəu˩˧	tsʰɘu˨˦	
搜	搜	səu˥	sɘu˦˥	
颼	飕	səu˥	sɘu˦˥	
餿	馊	səu˥	sɘu˦˥	
嗖	嗖	səu˥	sɘu˦˥	
蒐	蒐	səu˥	sɘu˦˥	
收	收	səu˥	sɘu˦˥	
手	手	səu˦˨	sɘu˦˧	
首	首	səu˦˨	sɘu˦˧	
守	守	səu˦˨	sɘu˦˧	
叟	叟	səu˦˨	sɘu˦˧	
嗽	嗽	səu˩˧	sɘu˨˦	
瘦	瘦	səu˩˧	sɘu˨˦	
獸	兽	səu˩˧	sɘu˨˦	
壽	壽	səu˩˧	sɘu˨˦	
夀	寿	səu˩˧	sɘu˨˦	
受	受	səu˩˧	sɘu˨˦	
授	授	səu˩˧	sɘu˨˦	
售	售	səu˩˧	sɘu˨˦	文读
柔	柔	zəu˨˩	zɘu˨˩	
揉	揉	zəu˨˩	zɘu˨˩	
蹂	蹂	zəu˨˩	zɘu˨˩	
糅	糅	zəu˨˩	zɘu˨˩	
呕	呕	Øəu˥	Øɘu˦˥	句末语气词，表示提醒或警告
吘	吘	Øəu˩˧	Øɘu˨˦	
剖	剖	pʰiəu˥	pʰiɘu˦˥	~直白，即讲解清楚
謬	谬	miəu˩˧	mᵇiɘu˨˦	
繆	缪	miəu˩˧	mᵇiɘu˨˦	
丟	丢	tiəu˥	tiɘu˦˥	文读
銩	铥	tiəu˥	tiɘu˦˥	
丟	丢	niəu˥	nᵈiɘu˦˥	白读
溜	溜	niəu˥	nᵈiɘu˦˥	
遛	遛	niəu˥	nᵈiɘu˦˥	
餾	馏	niəu˥	nᵈiɘu˦˥	
瘤	瘤	niəu˥	nᵈiɘu˦˥	
揪	揪	niəu˥	nᵈiɘu˦˥	白读
流	流	niəu˨˩	nᵈiɘu˨˩	
硫	硫	niəu˨˩	nᵈiɘu˨˩	
琉	琉	niəu˨˩	nᵈiɘu˨˩	
留	留	niəu˨˩	nᵈiɘu˨˩	
榴	榴	niəu˨˩	nᵈiɘu˨˩	
劉	刘	niəu˨˩	nᵈiɘu˨˩	
牛	牛	niəu˨˩	nᵈiɘu˨˩	
柳	柳	niəu˦˨	nᵈiɘu˦˧	
紐	纽	niəu˦˨	nᵈiɘu˦˧	
鈕	钮	niəu˦˨	nᵈiɘu˦˧	
扭	扭	niəu˦˨	nᵈiɘu˦˧	文读
酉	酉	niəu˦˨	nᵈiɘu˦˧	~阳
扭	扭	niəu˩˧	nᵈiɘu˨˦	白读
溜	溜	niəu˩˧	nᵈiɘu˨˦	灵活、敏捷
餾	馏	niəu˩˧	nᵈiɘu˨˦	~馒头
揪	揪	tɕiəu˥	tɕiɘu˦˥	文读
鬏	鬏	tɕiəu˥	tɕiɘu˦˥	
鳩	鸠	tɕiəu˥	tɕiɘu˦˥	
鬮	阄	tɕiəu˥	tɕiɘu˦˥	
灸	灸	tɕiəu˥	tɕiɘu˦˥	
糾	纠	tɕiəu˥	tɕiɘu˦˥	文读
赳	赳	tɕiəu˥	tɕiɘu˦˥	
糾	纠	tɕiəu˨˩	tɕiɘu˨˩	白读，指从中抓到
酒	酒	tɕiəu˦˨	tɕiɘu˦˧	
九	九	tɕiəu˦˨	tɕiɘu˦˧	
玖	玖	tɕiəu˦˨	tɕiɘu˦˧	
㺵	㺵	tɕiəu˦˨	tɕiɘu˦˧	
久	久	tɕiəu˦˨	tɕiɘu˦˧	
韭	韭	tɕiəu˦˨	tɕiɘu˦˧	
㲃	㲃	tɕiəu˦˨	tɕiɘu˦˧	拧
就	就	tɕiəu˩˧	tɕiɘu˨˦	文读
救	救	tɕiəu˩˧	tɕiɘu˨˦	
究	究	tɕiəu˩˧	tɕiɘu˨˦	
舊	旧	tɕiəu˩˧	tɕiɘu˨˦	
柩	柩	tɕiəu˩˧	tɕiɘu˨˦	
疚	疚	tɕiəu˩˧	tɕiɘu˨˦	
舅	舅	tɕiəu˩˧	tɕiɘu˨˦	
臼	臼	tɕiəu˩˧	tɕiɘu˨˦	
咎	咎	tɕiəu˩˧	tɕiɘu˨˦	
髻	髻	tɕiəu˩˧	tɕiɘu˨˦	盘龙~
廄	厩	tɕiəu˩˧	tɕiɘu˨˦	
秋	秋	tɕʰiəu˥	tɕʰiɘu˦˥	
鰍	鳅	tɕʰiəu˥	tɕʰiɘu˦˥	
邱	邱	tɕʰiəu˥	tɕʰiɘu˦˥	
蚯	蚯	tɕʰiəu˥	tɕʰiɘu˦˥	
丘	丘	tɕʰiəu˥	tɕʰiɘu˦˥	
煪	煪	tɕʰiəu˥	tɕʰiɘu˦˥	
煍	煍	tɕʰiəu˥	tɕʰiɘu˦˥	烟熏
囚	囚	tɕʰiəu˨˩	tɕʰiɘu˨˩	
泅	泅	tɕʰiəu˨˩	tɕʰiɘu˨˩	
酋	酋	tɕʰiəu˨˩	tɕʰiɘu˨˩	
仇	仇	tɕʰiəu˨˩	tɕʰiɘu˨˩	姓氏
求	求	tɕʰiəu˨˩	tɕʰiɘu˨˩	
球	球	tɕʰiəu˨˩	tɕʰiɘu˨˩	
㞗	㞗	tɕʰiəu˨˩	tɕʰiɘu˨˩	
毬	毬	tɕʰiəu˨˩	tɕʰiɘu˨˩	男阴
舊	旧	tɕʰiəu˩˧	tɕʰiɘu˨˦	~年
修	修	ɕiəu˥	ɕiɘu˦˥	
羞	羞	ɕiəu˥	ɕiɘu˦˥	
休	休	ɕiəu˥	ɕiɘu˦˥	
瘊	瘊	ɕiəu˥	ɕiɘu˦˥	
䞀	䞀	ɕiəu˨˩	ɕiɘu˨˩	
睺	睺	ɕiəu˨˩	ɕiɘu˨˩	
㮢	㮢	ɕiəu˨˩	ɕiɘu˨˩	
朽	朽	ɕiəu˦˨	ɕiɘu˦˧	
糗	糗	ɕiəu˦˨	ɕiɘu˦˧	
咻	咻	ɕiəu˦˨	ɕiɘu˦˧	
秀	秀	ɕiəu˩˧	ɕiɘu˨˦	
繡	绣	ɕiəu˩˧	ɕiɘu˨˦	
鏽	锈	ɕiəu˩˧	ɕiɘu˨˦	
宿	宿	ɕiəu˩˧	ɕiɘu˨˦	星~
嗅	嗅	ɕiəu˩˧	ɕiɘu˨˦	文读
勾	勾	kiəu˥	kiɘu˦˥	
鉤	钩	kiəu˥	kiɘu˦˥	
佝	佝	kiəu˥	kiɘu˦˥	
溝	沟	kiəu˥	kiɘu˦˥	
佝	佝	kiəu˨˩	kiɘu˨˩	~起~起的，指勾腰驼背的样子
狗	狗	kiəu˦˨	kiɘu˦˧	
枸	枸	kiəu˦˨	kiɘu˦˧	~杞
岣	岣	kiəu˦˨	kiɘu˦˧	
苟	苟	kiəu˦˨	kiɘu˦˧	
勾	勾	kiəu˩˧	kiɘu˨˦	~当；姓氏；地名
夠	够	kiəu˩˧	kiɘu˨˦	
苟	苟	kiəu˩˧	kiɘu˨˦	姓氏
句	句	kiəu˩˧	kiɘu˨˦	姓氏
敬	敬	kiəu˩˧	kiɘu˨˦	姓氏
垢	垢	kiəu˩˧	kiɘu˨˦	
逅	逅	kiəu˩˧	kiɘu˨˦	
構	构	kiəu˩˧	kiɘu˨˦	
購	购	kiəu˩˧	kiɘu˨˦	
媾	媾	kiəu˩˧	kiɘu˨˦	
扣	扣	kʰiəu˥	kʰiɘu˦˥	皮帶~~
摳	抠	kʰiəu˥	kʰiɘu˦˥	
瞘	眍	kʰiəu˥	kʰiɘu˦˥	
口	口	kʰiəu˦˨	kʰiɘu˦˧	
叩	叩	kʰiəu˩˧	kʰiɘu˨˦	
扣	扣	kʰiəu˩˧	kʰiɘu˨˦	
寇	寇	kʰiəu˩˧	kʰiɘu˨˦	
蔻	蔻	kʰiəu˩˧	kʰiɘu˨˦	
歐	欧	ŋiəu˥	ŋᶢiɘu˦˥	
毆	殴	ŋiəu˥	ŋᶢiɘu˦˥	
謳	讴	ŋiəu˥	ŋᶢiɘu˦˥	
摳	抠	ŋiəu˥	ŋᶢiɘu˦˥	~心挖肚
區	区	ŋiəu˥	ŋᶢiɘu˦˥	姓氏
藕	藕	ŋiəu˦˨	ŋᶢiɘu˦˧	
耦	耦	ŋiəu˦˨	ŋᶢiɘu˦˧	
偶	偶	ŋiəu˦˨	ŋᶢiɘu˦˧	
嘔	呕	ŋiəu˦˨	ŋᶢiɘu˦˧	
毆	殴	ŋiəu˦˨	ŋᶢiɘu˦˧	~打
漚	沤	ŋiəu˩˧	ŋᶢiɘu˨˦	文读
慪	怄	ŋiəu˩˧	ŋᶢiɘu˨˦	
齁	齁	xiəu˥	xiɘu˦˥	
呴	呴	xiəu˥	xiɘu˦˥	即“齁”
咻	咻	xiəu˥	xiɘu˦˥	即“齁”
吼	吼	xiəu˥	xiɘu˦˥	镇压
吽	吽	xiəu˥	xiɘu˦˥	
侯	侯	xiəu˨˩	xiɘu˨˩	
猴	猴	xiəu˨˩	xiɘu˨˩	
喉	喉	xiəu˨˩	xiɘu˨˩	文读
瘊	瘊	xiəu˨˩	xiɘu˨˩	
吼	吼	xiəu˦˨	xiɘu˦˧	
後	后	xiəu˩˧	xiɘu˨˦	
厚	厚	xiəu˩˧	xiɘu˨˦	
候	候	xiəu˩˧	xiɘu˨˦	
憂	忧	ʑəu˥	ʑɘu˦˥	
優	优	ʑəu˥	ʑɘu˦˥	
悠	悠	ʑəu˥	ʑɘu˦˥	
攸	攸	ʑəu˥	ʑɘu˦˥	
幽	幽	ʑəu˥	ʑɘu˦˥	
佑	佑	ʑəu˥	ʑɘu˦˥	经~，指关心、照顾
尤	尤	ʑəu˨˩	ʑɘu˨˩	
疣	疣	ʑəu˨˩	ʑɘu˨˩	
肬	肬	ʑəu˨˩	ʑɘu˨˩	
郵	邮	ʑəu˨˩	ʑɘu˨˩	
由	由	ʑəu˨˩	ʑɘu˨˩	
油	油	ʑəu˨˩	ʑɘu˨˩	
猶	犹	ʑəu˨˩	ʑɘu˨˩	
毓	毓	ʑəu˨˩	ʑɘu˨˩	~秀路
酉	酉	ʑəu˦˨	ʑɘu˦˧	
有	有	ʑəu˦˨	ʑɘu˦˧	
友	友	ʑəu˦˨	ʑɘu˦˧	
㕛	㕛	ʑəu˦˨	ʑɘu˦˧	
誘	诱	ʑəu˩˧	ʑɘu˨˦	
莠	莠	ʑəu˩˧	ʑɘu˨˦	
釉	釉	ʑəu˩˧	ʑɘu˨˦	
柚	柚	ʑəu˩˧	ʑɘu˨˦	
又	又	ʑəu˩˧	ʑɘu˨˦	
右	右	ʑəu˩˧	ʑɘu˨˦	
佑	佑	ʑəu˩˧	ʑɘu˨˦	
祐	祐	ʑəu˩˧	ʑɘu˨˦	
幼	幼	ʑəu˩˧	ʑɘu˨˦	
般	般	pan˥	pɐ̃˦˥	
搬	搬	pan˥	pɐ̃˦˥	
班	班	pan˥	pɐ̃˦˥	
斑	斑	pan˥	pɐ̃˦˥	
頒	颁	pan˥	pɐ̃˦˥	
扳	扳	pan˥	pɐ̃˦˥	
掰	掰	pan˥	pɐ̃˦˥	
闆	板	pan˦˨	pɐ̃˦˧	
板	板	pan˦˨	pɐ̃˦˧	
版	版	pan˦˨	pɐ̃˦˧	
阪	阪	pan˦˨	pɐ̃˦˧	
坂	坂	pan˦˨	pɐ̃˦˧	
㩯	㩯	pan˦˨	pɐ̃˦˧	扭动
拚	拚	pan˦˨	pɐ̃˦˧	~命，指挣扎
扮	扮	pan˩˧	pɐ̃˨˦	
辦	办	pan˩˧	pɐ̃˨˦	
瓣	瓣	pan˩˧	pɐ̃˨˦	
半	半	pan˩˧	pɐ̃˨˦	
伴	伴	pan˩˧	pɐ̃˨˦	
拌	拌	pan˩˧	pɐ̃˨˦	
番	番	pʰan˥	pʰɐ̃˦˥	白读
潘	潘	pʰan˥	pʰɐ̃˦˥	
蟠	蟠	pʰan˥	pʰɐ̃˦˥	
攀	攀	pʰan˥	pʰɐ̃˦˥	
盤	盘	pʰan˨˩	pʰɐ̃˨˩	
磐	磐	pʰan˨˩	pʰɐ̃˨˩	
螃	螃	pʰan˨˩	pʰɐ̃˨˩	
襻	襻	pʰan˩˧	pʰɐ̃˨˦	
盼	盼	pʰan˩˧	pʰɐ̃˨˦	
叛	叛	pʰan˩˧	pʰɐ̃˨˦	
判	判	pʰan˩˧	pʰɐ̃˨˦	
絆	绊	pʰan˩˧	pʰɐ̃˨˦	
畔	畔	pʰan˩˧	pʰɐ̃˨˦	
蠻	蛮	man˨˩	mᵇɐ̃˨˩	
瞞	瞒	man˨˩	mᵇɐ̃˨˩	
饅	馒	man˨˩	mᵇɐ̃˨˩	
滿	满	man˨˩	mᵇɐ̃˨˩	文读
螨	螨	man˦˨	mᵇɐ̃˦˧	
曼	曼	man˩˧	mᵇɐ̃˨˦	
慢	慢	man˩˧	mᵇɐ̃˨˦	
漫	漫	man˩˧	mᵇɐ̃˨˦	
幔	幔	man˩˧	mᵇɐ̃˨˦	
鰻	鳗	man˩˧	mᵇɐ̃˨˦	
蔓	蔓	man˩˧	mᵇɐ̃˨˦	
番	番	fan˥	fɐ̃˦˥	文读
幡	幡	fan˥	fɐ̃˦˥	
翻	翻	fan˥	fɐ̃˦˥	
凡	凡	fan˨˩	fɐ̃˨˩	
帆	帆	fan˨˩	fɐ̃˨˩	
梵	梵	fan˨˩	fɐ̃˨˩	
煩	烦	fan˨˩	fɐ̃˨˩	
藩	藩	fan˨˩	fɐ̃˨˩	
繁	繁	fan˨˩	fɐ̃˨˩	
反	反	fan˦˨	fɐ̃˦˧	
返	返	fan˦˨	fɐ̃˦˧	
范	范	fan˩˧	fɐ̃˨˦	
犯	犯	fan˩˧	fɐ̃˨˦	
氾	泛	fan˩˧	fɐ̃˨˦	
泛	泛	fan˩˧	fɐ̃˨˦	
飯	饭	fan˩˧	fɐ̃˨˦	
販	贩	fan˩˧	fɐ̃˨˦	
梵	梵	fan˩˧	fɐ̃˨˦	~净山
蕃	蕃	fan˩˧	fɐ̃˨˦	
耽	耽	tan˥	tɐ̃˦˥	
擔	担	tan˥	tɐ̃˦˥	
丹	丹	tan˥	tɐ̃˦˥	
單	单	tan˥	tɐ̃˦˥	
膽	胆	tan˦˨	tɐ̃˦˧	
泹	泹	tan˦˨	tɐ̃˦˧	
燀	𬊤	tan˦˨	tɐ̃˦˧	用盐水煮
撣	掸	tan˦˨	tɐ̃˦˧	
丼	丼	tan˦˨	tɐ̃˦˧	
擔	担	tan˩˧	tɐ̃˨˦	
澹	澹	tan˩˧	tɐ̃˨˦	
淡	淡	tan˩˧	tɐ̃˨˦	
談	谈	tan˩˧	tɐ̃˨˦	扯~
誕	诞	tan˩˧	tɐ̃˨˦	
旦	旦	tan˩˧	tɐ̃˨˦	
但	但	tan˩˧	tɐ̃˨˦	
蛋	蛋	tan˩˧	tɐ̃˨˦	
彈	弹	tan˩˧	tɐ̃˨˦	
丈	丈	tan˩˧	tɐ̃˨˦	城门城门几~高
貪	贪	tʰan˥	tʰɐ̃˦˥	
探	探	tʰan˥	tʰɐ̃˦˥	
灘	滩	tʰan˥	tʰɐ̃˦˥	
攤	摊	tʰan˥	tʰɐ̃˦˥	
潭	潭	tʰan˨˩	tʰɐ̃˨˩	
譚	谭	tʰan˨˩	tʰɐ̃˨˩	
鐔	镡	tʰan˨˩	tʰɐ̃˨˩	~成，即今黎平
覃	覃	tʰan˨˩	tʰɐ̃˨˩	
坍	坍	tʰan˨˩	tʰɐ̃˨˩	
談	谈	tʰan˨˩	tʰɐ̃˨˩	
痰	痰	tʰan˨˩	tʰɐ̃˨˩	
壇	坛	tʰan˨˩	tʰɐ̃˨˩	
檀	檀	tʰan˨˩	tʰɐ̃˨˩	
彈	弹	tʰan˨˩	tʰɐ̃˨˩	
毯	毯	tʰan˦˨	tʰɐ̃˦˧	
坦	坦	tʰan˦˨	tʰɐ̃˦˧	
談	谈	tʰan˩˧	tʰɐ̃˨˦	~话
歎	叹	tʰan˩˧	tʰɐ̃˨˦	
炭	炭	tʰan˩˧	tʰɐ̃˨˦	
碳	碳	tʰan˩˧	tʰɐ̃˨˦	
探	探	tʰan˩˧	tʰɐ̃˨˦	~花
呢	呢	lan˥	lɐ̃˦˥	疑问语气词
南	南	lan˨˩	lɐ̃˨˩	
楠	楠	lan˨˩	lɐ̃˨˩	
喃	喃	lan˨˩	lɐ̃˨˩	
男	男	lan˨˩	lɐ̃˨˩	
婪	婪	lan˨˩	lɐ̃˨˩	
藍	蓝	lan˨˩	lɐ̃˨˩	
籃	篮	lan˨˩	lɐ̃˨˩	
難	难	lan˨˩	lɐ̃˨˩	
蘭	兰	lan˨˩	lɐ̃˨˩	
攔	拦	lan˨˩	lɐ̃˨˩	文读
欄	栏	lan˨˩	lɐ̃˨˩	
然	然	lan˨˩	lɐ̃˨˩	~后
覽	览	lan˦˨	lɐ̃˦˧	
攬	揽	lan˦˨	lɐ̃˦˧	
㰖	榄	lan˦˨	lɐ̃˦˧	
䌫	缆	lan˦˨	lɐ̃˦˧	
懶	懒	lan˦˨	lɐ̃˦˧	
婪	婪	lan˦˨	lɐ̃˦˧	贪~
漤	漤	lan˦˨	lɐ̃˦˧	
罱	罱	lan˦˨	lɐ̃˦˧	
哪	哪	lan˦˨	lɐ̃˦˧	“哪样”合音
呢	呢	lan˦˨	lɐ̃˦˧	语气助词，表示惊讶
濫	滥	lan˩˧	lɐ̃˨˦	
難	难	lan˩˧	lɐ̃˨˦	
爛	烂	lan˩˧	lɐ̃˨˦	
簪	簪	tsan˥	tsɐ̃˦˥	
沾	沾	tsan˥	tsɐ̃˦˥	
粘	粘	tsan˥	tsɐ̃˦˥	
占	占	tsan˥	tsɐ̃˦˥	
瞻	瞻	tsan˥	tsɐ̃˦˥	
氈	氈	tsan˥	tsɐ̃˦˥	
咋	咋	tsan˨˩	tsɐ̃˨˩	~个
暫	暂	tsan˦˨	tsɐ̃˦˧	白读
斬	斩	tsan˦˨	tsɐ̃˦˧	
嶄	崭	tsan˦˨	tsɐ̃˦˧	
盞	盏	tsan˦˨	tsɐ̃˦˧	
展	展	tsan˦˨	tsɐ̃˦˧	
暫	暂	tsan˩˧	tsɐ̃˨˦	文读
站	站	tsan˩˧	tsɐ̃˨˦	
佔	佔	tsan˩˧	tsɐ̃˨˦	
鑽	钻	tsan˩˧	tsɐ̃˨˦	~石
讚	赞	tsan˩˧	tsɐ̃˨˦	
贊	赞	tsan˩˧	tsɐ̃˨˦	
蘸	蘸	tsan˩˧	tsɐ̃˨˦	
綻	绽	tsan˩˧	tsɐ̃˨˦	
棧	栈	tsan˩˧	tsɐ̃˨˦	
餞	饯	tsan˩˧	tsɐ̃˨˦	
濺	溅	tsan˩˧	tsɐ̃˨˦	
戰	战	tsan˩˧	tsɐ̃˨˦	
鏨	錾	tsan˩˧	tsɐ̃˨˦	
叄	叁	tsʰan˥	tsʰɐ̃˦˥	及“参”
參	参	tsʰan˥	tsʰɐ̃˦˥	
摻	掺	tsʰan˥	tsʰɐ̃˦˥	
餐	餐	tsʰan˥	tsʰɐ̃˦˥	
歺	歺	tsʰan˥	tsʰɐ̃˦˥	及“餐”
蠶	蚕	tsʰan˨˩	tsʰɐ̃˨˩	
慚	惭	tsʰan˨˩	tsʰɐ̃˨˩	
殘	残	tsʰan˨˩	tsʰɐ̃˨˩	
纏	缠	tsʰan˨˩	tsʰɐ̃˨˩	
饞	馋	tsʰan˨˩	tsʰɐ̃˨˩	
慘	惨	tsʰan˦˨	tsʰɐ̃˦˧	
產	产	tsʰan˦˨	tsʰɐ̃˦˧	
摌	摌	tsʰan˦˨	tsʰɐ̃˦˧	
𫼪	𫼪	tsʰan˦˨	tsʰɐ̃˦˧	即“摌”
𢱟	𢱟	tsʰan˦˨	tsʰɐ̃˦˧	即“摌”
懺	忏	tsʰan˩˧	tsʰɐ̃˨˦	
燦	灿	tsʰan˩˧	tsʰɐ̃˨˦	
顫	颤	tsʰan˩˧	tsʰɐ̃˨˦	文读
孱	孱	tsʰan˩˧	tsʰɐ̃˨˦	
羼	羼	tsʰan˩˧	tsʰɐ̃˨˦	
三	三	san˥	sɐ̃˦˥	
叄	叁	san˥	sɐ̃˦˥	
衫	衫	san˥	sɐ̃˦˥	
山	山	san˥	sɐ̃˦˥	
羶	羶	san˥	sɐ̃˦˥	
膻	膻	san˥	sɐ̃˦˥	
搧	搧	san˥	sɐ̃˦˥	
扇	扇	san˥	sɐ̃˦˥	
蟬	蝉	san˨˩	sɐ̃˨˩	
禪	禅	san˨˩	sɐ̃˨˩	
單	单	san˨˩	sɐ̃˨˩	~于
顫	颤	san˨˩	sɐ̃˨˩	白读
陝	陕	san˦˨	sɐ̃˦˧	
閃	闪	san˦˨	sɐ̃˦˧	
散	散	san˦˨	sɐ̃˦˧	
傘	伞	san˦˨	sɐ̃˦˧	
贍	赡	san˩˧	sɐ̃˨˦	
散	散	san˩˧	sɐ̃˨˦	
善	善	san˩˧	sɐ̃˨˦	
膳	膳	san˩˧	sɐ̃˨˦	
鱔	鳝	san˩˧	sɐ̃˨˦	
扇	扇	san˩˧	sɐ̃˨˦	
煽	煽	san˩˧	sɐ̃˨˦	
騸	骟	san˩˧	sɐ̃˨˦	
擅	擅	san˩˧	sɐ̃˨˦	
單	单	san˩˧	sɐ̃˨˦	姓氏
撣	掸	san˩˧	sɐ̃˨˦	~邦
然	然	zan˨˩	zɐ̃˨˩	
燃	燃	zan˨˩	zɐ̃˨˩	
染	染	zan˦˨	zɐ̃˦˧	
冉	冉	zan˦˨	zɐ̃˦˧	
苒	苒	zan˦˨	zɐ̃˦˧	
甘	甘	kan˥	kɐ̃˦˥	
柑	柑	kan˥	kɐ̃˦˥	
乾	干	kan˥	kɐ̃˦˥	
干	干	kan˥	kɐ̃˦˥	
肝	肝	kan˥	kɐ̃˦˥	
杆	杆	kan˥	kɐ̃˦˥	
竿	竿	kan˥	kɐ̃˦˥	
迀	迀	kan˥	kɐ̃˦˥	
間	间	kan˥	kɐ̃˦˥	房~；一~房
艱	艰	kan˥	kɐ̃˦˥	~难
尷	尴	kan˥	kɐ̃˦˥	
感	感	kan˦˨	kɐ̃˦˧	
敢	敢	kan˦˨	kɐ̃˦˧	
橄	橄	kan˦˨	kɐ̃˦˧	
桿	杆	kan˦˨	kɐ̃˦˧	
趕	赶	kan˦˨	kɐ̃˦˧	
揀	拣	kan˦˨	kɐ̃˦˧	白读
幹	干	kan˩˧	kɐ̃˨˦	
間	间	kan˩˧	kɐ̃˨˦	~隔
堪	堪	kʰan˥	kʰɐ̃˦˥	
勘	勘	kʰan˥	kʰɐ̃˦˥	
龕	龛	kʰan˥	kʰɐ̃˦˥	
刊	刊	kʰan˥	kʰɐ̃˦˥	
嵌	嵌	kʰan˥	kʰɐ̃˦˥	文读
瞰	瞰	kʰan˥	kʰɐ̃˦˥	
看	看	kʰan˥	kʰɐ̃˦˥	白读
坎	坎	kʰan˦˨	kʰɐ̃˦˧	
莰	莰	kʰan˦˨	kʰɐ̃˦˧	
砍	砍	kʰan˦˨	kʰɐ̃˦˧	
冚	冚	kʰan˦˨	kʰɐ̃˦˧	即“㝩”
侃	侃	kʰan˦˨	kʰɐ̃˦˧	文读
看	看	kʰan˩˧	kʰɐ̃˨˦	文读
庵	庵	ŋan˥	ŋᶢɐ̃˦˥	
淹	淹	ŋan˥	ŋᶢɐ̃˦˥	白读
鵪	鹌	ŋan˥	ŋᶢɐ̃˦˥	
安	安	ŋan˥	ŋᶢɐ̃˦˥	
鞍	鞍	ŋan˥	ŋᶢɐ̃˦˥	
顏	颜	ŋan˨˩	ŋᶢɐ̃˨˩	姓氏
諳	谙	ŋan˨˩	ŋᶢɐ̃˨˩	估计
嚴	严	ŋan˨˩	ŋᶢɐ̃˨˩	白读
諳	谙	ŋan˦˨	ŋᶢɐ̃˦˧	~恰恰，指控制得刚刚好
俺	俺	ŋan˦˨	ŋᶢɐ̃˦˧	
唵	唵	ŋan˦˨	ŋᶢɐ̃˦˧	
暗	暗	ŋan˩˧	ŋᶢɐ̃˨˦	
諳	谙	ŋan˩˧	ŋᶢɐ̃˨˦	
岸	岸	ŋan˩˧	ŋᶢɐ̃˨˦	
按	按	ŋan˩˧	ŋᶢɐ̃˨˦	
案	案	ŋan˩˧	ŋᶢɐ̃˨˦	
晏	晏	ŋan˩˧	ŋᶢɐ̃˨˦	迟
雁	雁	ŋan˩˧	ŋᶢɐ̃˨˦	白读
酣	酣	xan˥	xɐ̃˦˥	
鼾	鼾	xan˥	xɐ̃˦˥	
憨	憨	xan˥	xɐ̃˦˥	
含	含	xan˨˩	xɐ̃˨˩	
函	函	xan˨˩	xɐ̃˨˩	
邯	邯	xan˨˩	xɐ̃˨˩	
咸	咸	xan˨˩	xɐ̃˨˩	
鹹	咸	xan˨˩	xɐ̃˨˩	白读
銜	衔	xan˨˩	xɐ̃˨˩	
閑	闲	xan˨˩	xɐ̃˨˩	扯~谈
