kˤu	k'u	羔皋臯皐槔櫜䓘鼛韟䔌																							
kˤuh	k'uh	告{上~、祭~}誥郜禚																							
kʰˤu	kh'u	𦙷																							
kʰˤuʔ	kh'uq	尻																							
gˤu	g'u	嗥獋																							
gˤuʔ	g'uq	浩晧皓昊惢𠕫皞顥																							
gˤuh	g'uh	𧬁																							
ŋˤu	ng'u	翱																							
ʔˤu	q'u	鏖																							
ʔˤuʔ	q'uq	媼																							
ʔˤuh	q'uh	奧懊																							
pˤru	p'ru	包胞枹																							
pˤruʔ	p'ruq	飽苞																							
pʰˤru	ph'ru	拋脬																							
bˤru	b'ru	袍庖炮泡炰狍匏㯡																							
bˤruʔ	b'ruq	鮑																							
bˤruh	b'ruh	皰																							
mˤru	m'ru	茅罞																							
mˤruʔ	m'ruq	卯茆昴																							
tˤru	t'ru	鵃																							
tsˤruʔ	ts'ruq	爪																							
kˤruʔ	k'ruq	攪																							
kˤruh	k'ruh	窖窌窯																							
kʰˤruʔ	kh'ruq	巧																							
gˤru	g'ru	淆																							
gˤruh	g'ruh	斅																							
hˤru	h'ru	虓烋																							
hˤruh	h'ruh	孝																							
puk	puk	腹																							
pʰuŋ	phung	豐酆灃麷																							
pʰuŋh	phungh	賵																							
pʰuk	phuk	覆蝮																							
buŋ	bung	麷																							
buk	buk	蕧輹復{恢~；招魂}																							
muk	muk	目																							
tuŋ	tung	眾衆終螽蔠鼨																							
tuk	tuk	粥{半流質食物；~~，柔弱無能}鬻{同“粥”}祝𥙐鑄																							
stuk	stuk	叔菽																							
tʰuŋ	thung	充珫																							
tʰuk	thuk	俶柷																							
duk	duk	孰熟塾																							
nuŋ	nung	戎駥																							
nuk	nuk	肉																							
snuŋ	snung	娀																							
tsuk	tsuk	蹙䠞踧{~踖，恭敬而不安}蹴																							
tsʰuk	tshuk	戚{憂愁；親密}鼂																							
suŋ	sung	嵩崧																							
suk	suk	宿夙																							
luŋ	lung	融肜																							
luk	luk	儥鬻{同“儥”}																							
ruŋ	rung	隆癃																							
ruk	ruk	穋鵱稑鯥𩣱																							
C.ruk	C.ruk	六陸																							
ɫuk	juk	毓育淯粥{半流質食物}																							
hɫuk	hjuk	畜{養育}慉蓄{收藏，名詞}																							
kuŋ	kung	宮躳躬																							
kuk	kuk	𦥑匊菊掬鞠踘椈鞫蘜𥷚鵴																							
kʰuk	khuk	麴																							
guŋ	gung	窮藭																							
ʔuk	quk	薁蒮燠{~休，痛聲}隩澳																							
mruk	mruk	睦																							
truŋ	trung	中忠衷																							
truk	truk	竹筑築																							
tʰruŋ	thrung	忡																							
tʰruk	thruk	蓄{積聚、~養，動詞}滀畜{牲~；容納；制止}鄐稸																							
druŋ	drung	沖盅																							
druŋh	drungh	仲																							
nruk	nruk	衄忸																							
dzruŋ	dzrung	崇																							
sruk	sruk	縮謖蹜莤																							
lruŋ	lrung	蟲																							
lruk	lruk	軸																							
bˤuk	b'uk	轐																							
mˤuk	m'uk	瑁																							
tˤuŋ	t'ung	冬																							
tˤuk	t'uk	篤竺督裻																							
tʰˤuŋh	th'ungh	統																							
dˤuk	d'uk	毒𦺇																							
nˤuŋ	n'ung	農噥																							
tsˤuŋ	ts'ung	宗																							
tsˤuŋh	ts'ungh	綜																							
tsˤuk	ts'uk	傶																							
dzˤuŋ	dz'ung	潨潀淙琮賨																							
sˤuŋh	s'ungh	宋																							
lˤuŋ	l'ung	彤𢥞爞䳋赨																							
kˤuk	k'uk	告{~訴}梏牿䅵																							
kʰˤuk	kh'uk	酷俈嚳																							
gˤuk	g'uk	鵠																							
pʰˤruk	ph'ruk	鞄																							
bˤruk	b'ruk	雹䮀																							
mˤruk	m'ruk	瞀																							
kˤruŋh	k'rungh	降絳袶																							
kˤruk	k'ruk	覺																							
kʰˤruk	kh'ruk	礐																							
gˤruŋ	g'rung	降																							
gˤruk	g'ruk	學澩觷																							
ʔˤruk	q'ruk	鷽																							
pus	pus	芾{小；蔽~，小而茂密}																							
pʰus	phus	費																							
tuj	tuj	隹萑鵻騅錐																							
stujʔ	stujq	水																							
duj	duj	誰脽																							
nuj	nuj	蕤綏{旗}緌桵																							
snuj	snuj	綏夊																							
tsus	tsus	醉檇																							
tsʰujʔ	tshujq	趡																							
tsʰus	tshus	翠																							
dzus	dzus	萃瘁悴顇																							
sus	sus	粹誶賥睟																							
luj	luj	遺壝𧔥																							
lujʔ	lujq	遺{~~，隨行}唯{~~，隨行}																							
l̥us	lhus	邃祟																							
slus	slus	遂檖穟隧燧鐩禭襚璲繸旞																							
ruj	ruj	纍虆儽傫藟縲鸓㶟																							
rujʔ	rujq	壘櫐耒誄																							
C.rus	C.rus	類禷																							
kujʔ	kujq	鬼																							
kus	kus	瞶貴																							
kʰuj	khuj	蘬																							
ŋuj	nguj	巍犩																							
ŋujh	ngujh	魏																							
ʔuj	quj	威蝛畏隈																							
ʔujʔ	qujq	磈																							
ʔus	qus	慰蔚犚熨螱褽罻																							
truj	truj	追																							
trus	trus	轛																							
druj	druj	椎顀																							
sruj	sruj	衰{~微，~老，~弱}榱涒																							
lrus	lrus	墜																							
srus	srus	率{~領；表~；勸誡；一般}帥																							
krujh	krujh	愧媿騩																							
gruj	gruj	夔																							
grus	grus	饋餽櫃樻匱簣鞼																							
bˤus	b'us	孛悖𢨋旆{~~，茂盛}																							
mˤus	m'us	昧																							
tˤuj	t'uj	堆敦{治理；雕刻；投擲；~彼}																							
tʰˤuj	th'uj	推蓷																							
dˤuj	d'uj	魋																							
dˤujh	d'ujh	憝譈																							
nˤujʔ	n'ujq	餧餒																							
tsˤujh	ts'ujh	捘																							
tsˤus	ts'us	晬																							
tsʰˤuj	tsh'uj	崔縗																							
tsʰˤujʔ	tsh'ujq	漼																							
tsʰˤus	tsh'us	倅淬啐焠																							
dzˤuj	dz'uj	摧																							
dzˤujʔ	dz'ujq	罪辠																							
sˤus	s'us	碎																							
lˤuj	l'uj	穨頹頽蘈㿉僓隤																							
lˤus	l'us	隊																							
l̥ˤuj	lh'uj	藬																							
rˤuj	r'uj	雷靁畾櫑罍𤴇𡔁																							
rˤujʔ	r'ujq	磊礨磥																							
rˤujh	r'ujh	䣂																							
rˤus	r'us	蘱纇																							
kˤuj	k'uj	𧢦櫰傀																							
kˤus	k'us	憒																							
kʰˤuj	kh'uj	魁𩳁																							
kʰˤujh	kh'ujh	塊																							
kʰˤus	kh'us	蕢																							
gˤujʔ	g'ujq	廆瘣藱																							
gˤujh	g'ujh	螝																							
gˤus	g'us	繢闠潰䜋																							
ŋˤuj	ng'uj	嵬																							
ŋˤujʔ	ng'ujq	隗																							
ʔˤuj	q'uj	煨偎椳㙗																							
ʔˤujʔ	q'ujq	猥																							
kʰˤrus	kh'rus	蒯㕟𦳋嘳																							
gˤruj	g'ruj	槐懷瀤褢壞																							
gˤrujh	g'rujh	蘾																							
ŋˤrus	ng'rus	聵																							
ʔˤruj	q'ruj	崴																							
pun	pun	饙餴																							
punh	punh	糞																							
put	put	弗黻韍巿																							
pʰun	phun	芬紛{盛多；繽~}																							
pʰut	phut	祓																							
bun	bun	賁焚蚡																							
but	but	岪																							
mun	mun	聞																							
munh	munh	問																							
mut	mut	物勿																							
tun	tun	肫{~~，誠懇}諄																							
tunʔ	tunq	準綧埻																							
tunh	tunh	訰																							
tut	tut	拙																							
stunh	stunh	鬊																							
tʰun	thun	春萅																							
tʰunʔ	thunq	蠢惷舛																							
tʰut	thut	出																							
dun	dun	純肫鶉醇淳錞{~于}漘																							
nun	nun	犉																							
nunh	nunh	閏潤																							
tsun	tsun	遵僎鷷																							
tsunh	tsunh	畯俊焌駿餕晙𤮪																							
tsʰun	tshun	壿逡竣踆																							
dzut	dzut	崒																							
sunʔ	sunq	簨栒																							
sunh	sunh	浚峻晙陖鵔																							
lunʔ	lunq	楯允狁馻																							
slun	slun	循																							
mlunʔ	mlunq	揗吮																							
l̥unh	lhunh	舜																							
mlut	mlut	术術述秫鉥沭																							
run	run	侖倫淪論崙鯩棆惀																							
rut	rut	律率{法令；佩巾；句首助詞}𦆽膟																							
C.run	C.run	輪																							
ɫunʔ	junq	尹																							
ɫut	jut	聿芛																							
ɫ̥un	jhun	川																							
ɫ̥unh	jhunh	釧																							
mɫunh	mjunh	順																							
mɫun	mjun	紃巡馴																							
hɫunh	hjunh	訓																							
kun	kun	君																							
kunh	kunh	攟																							
kut	kut	屈{地名}鶌																							
kʰut	khut	屈詘𧌑																							
gun	gun	帬裙羣群𤸷																							
gunh	gunh	郡																							
gut	gut	倔屈{短}																							
ŋunʔ	ngunq	齫																							
ʔun	qun	藴緼																							
ʔunh	qunh	愠慍醞																							
ʔut	qut	鬱𩏴尉																							
prut	prut	筆																							
brut	brut	弼																							
mrun	mrun	緡緍																							
trun	trun	窀																							
trut	trut	絀窋泏																							
tʰrun	thrun	椿杶櫄																							
tʰrunʔ	thrunq	蜳																							
tʰrut	thrut	黜茁欪																							
srut	srut	蟀率{順著；自、從}																							
lrut	lrut	朮𦬸怷																							
l̥run	lhrun	鶞輴楯{同“輴”}																							
l̥rut	lhrut	怵怴䟣㾁																							
r̥un	rhun	䡅																							
krun	krun	麇麕𢋵																							
kʰrun	khrun	囷蜠																							
grunʔ	grunq	莙菌窘箘蜠𡹤																							
ʔrun	qrun	頵																							
pˤun	p'un	奔犇																							
pˤunʔ	p'unq	畚本																							
bˤut	b'ut	誖																							
mˤun	m'un	璊																							
mˤut	m'ut	沒歾歿𤤄																							
m̥ˤun	mh'un	婚昏昬𩌲惽涽惛殙																							
m̥ˤut	mh'ut	惚{恍~}																							
tˤun	t'un	敦錞{鐏}惇橔																							
tˤunh	t'unh	頓敦{豎立；食器；困~}																							
tˤut	t'ut	咄																							
tʰˤun	th'un	啍{~~，車行聲}暾焞{明亮；~~，車行聲}𪏆䵍																							
dˤun	d'un	屯沌{~~，無知；圓轉貌}韕芚忳鈍㹠軘庉{火熾盛貌}																							
dˤunʔ	d'unq	庉沌{渾~}																							
dˤunh	d'unh	鐓																							
nˤut	n'ut	訥																							
tsˤun	ts'un	尊樽繜朘																							
tsˤunʔ	ts'unq	撙噂僔																							
tsˤut	ts'ut	卒																							
tsʰˤunʔ	tsh'unq	忖刌																							
tsʰˤunh	tsh'unh	寸																							
tsʰˤut	tsh'ut	猝																							
dzˤun	dz'un	蹲																							
dzˤunʔ	dz'unq	鱒																							
dzˤunh	dz'unh	鐏																							
dzˤut	dz'ut	捽																							
sˤun	s'un	孫蓀飧飱蕵																							
sˤunh	s'unh	遜																							
sˤut	s'ut	窣																							
lˤun	l'un	豚遯遁																							
lˤunʔ	l'unq	盾腞																							
lˤut	l'ut	腯突葖鼵鶟																							
rˤun	r'un	菕掄崘																							
rˤunh	r'unh	論																							
kɫˤunʔ	kj'unq	袞衮蔉																							
kˤun	k'un	昆崑崐䖵晜鯤鵾琨騉菎																							
kˤunʔ	k'unq	緄䃂鯀鮌																							
kˤunh	k'unh	睔																							
kˤut	k'ut	淈																							
kʰˤun	kh'un	髠髡坤巛																							
kʰˤunʔ	kh'unq	壼捆稛閫梱綑齫悃																							
kʰˤunh	kh'unh	困																							
kʰˤut	kh'ut	堀窟																							
gˤun	g'un	繉餫																							
gˤunʔ	g'unq	混䧰																							
gˤunh	g'unh	圂溷慁焜																							
ŋˤun	ng'un	梱{木名}																							
ŋˤut	ng'ut	兀扤卼{臲~，動搖不安}杌{~隉，動搖不安}阢																							
ʔˤun	q'un	溫縕轀豱韞																							
tˤrut	t'rut	𠿡																							
nˤrut	n'rut	貀																							
kˤrun	k'run	綸																							
stumʔ	stumq	沈{諸侯}邥																							
dum	dum	諶忱																							
dumʔ	dumq	甚																							
num	num	荏{大豆}																							
nəps	nyps	芮汭枘																							
l̥um	lhum	深冞䍘																							
ləps	lyps	肄{習}																							
sləps	slyps	肆																							
rəps	ryps	淚涖莅																							
C.rum	C.rum	臨																							
kum	kum	今																							
kumʔ	kumq	錦																							
gum	gum	禽擒																							
ʔum	qum	陰霠瘖																							
ʔumʔ	qumq	飲																							
ʔumh	qumh	蔭廕																							
trəps	tryps	懟																							
drum	drum	沈																							
tsʰrum	tshrum	參																							
srumh	srumh	滲																							
krəps	kryps	洎{添水於鍋中；湯汁}																							
grəps	gryps	洎{浸潤；到}																							
wrəps	wryps	位																							
tˤum	t'um	耽																							
tˤəps	t'yps	對荅																							
dˤəps	d'yps	㬣																							
nˤəps	n'yps	内內																							
n̥ˤəps	nh'yps	退																							
tsˤumʔ	ts'umq	簪{快}																							
tsʰˤum	tsh'um	驂																							
tsʰˤumʔ	tsh'umq	憯{快}																							
sˤum	s'um	三犙																							
lˤəps	l'yps	逮棣																							
kˤumh	k'umh	紺																							
kʰˤumʔ	kh'umq	貪																							
ʔˤumʔ	q'umq	黤黭黯黬晻隌堷																							
ʔˤumh	q'umh	闇暗																							
dˤrum	d'rum	湛{（水）深、積水；河名}																							
