單字	粵拼	聲母_定	韻母_定	聲調_定	江拼	聲母_定	韻母_定	聲調_定	IPA(寬)	聲母_定	韻母_定	聲調_定	IPA(嚴)	聲母_定	韻母_定	聲調_定	備註
靴		h	iaa	1		h	ia	1		h	ia	23		h	ɪᴀ	23	
踢		h	iaak	7B		h	iak	7		h	iak	23		h	ɪᴀk	23	
吃		h	iaak	7B		h	iak	7		h	iak	23		h	ɪᴀk	23	吃飯
喫		h	iaak	7B		h	iak	7		h	iak	23		h	ɪᴀk	23	
恬		h	iaam	4		h	iam	2		h	iam	22		h	ɪᴀm	22	
甜		h	iaam	4		h	iam	2		h	iam	22		h	ɪᴀm	22	
添		h	iaam	1		h	iam	1		h	iam	23		h	ɪᴀm	23	
謙		h	iaam	1		h	iam	1		h	iam	23		h	ɪᴀm	23	
歉		h	iaam	1		h	iam	1		h	iam	23		h	ɪᴀm	23	
欠		h	iaam	1		h	iam	1		h	iam	23		h	ɪᴀm	23	
芡		h	iaam	1		h	iam	1		h	iam	23		h	ɪᴀm	23	
險		h	iaam	2		h	iam	3		h	iam	35		h	ɪᴀm	35	
舔		h	iaam	2		h	iam	3		h	iam	35		h	ɪᴀm	35	
艇		h	iaang	1		h	iang	1		h	iaŋ	23		h	ɪᴀŋ	23	
艇		h	iaang	5		h	iang	2		h	iaŋ	21		h	ɪᴀŋ	21	
聽		h	iaang	1		h	iang	1		h	iaŋ	23		h	ɪᴀŋ	23	聽力
廳		h	iaang	1		h	iang	1		h	iaŋ	23		h	ɪᴀŋ	23	
香		h	iaang	1		h	iang	1		h	iaŋ	23		h	ɪᴀŋ	23	
鄉		h	iaang	1		h	iang	1		h	iaŋ	23		h	ɪᴀŋ	23	
嚮		h	iaang	1		h	iang	1		h	iaŋ	23		h	ɪᴀŋ	23	
饗		h	iaang	2		h	iang	3		h	iaŋ	35		h	ɪᴀŋ	35	
響		h	iaang	2		h	iang	3		h	iaŋ	35		h	ɪᴀŋ	35	
嚮		h	iaang	2		h	iang	3		h	iaŋ	35		h	ɪᴀŋ	35	
向		h	iaang	1		h	iang	1		h	iaŋ	23		h	ɪᴀŋ	23	
晌		h	iaang	2		h	iang	3		h	iaŋ	35		h	ɪᴀŋ	35	
享		h	iaang	2		h	iang	3		h	iaŋ	35		h	ɪᴀŋ	35	
帖		h	iaap	7B		h	iap	7		h	iap	23		h	ɪᴀp	23	
貼		h	iaap	7B		h	iap	7		h	iap	23		h	ɪᴀp	23	
愜		h	iaap	7B		h	iap	7		h	iap	23		h	ɪᴀp	23	
協		h	iaap	7B		h	iap	7		h	iap	23		h	ɪᴀp	23	
挾		h	iaap	7B		h	iap	7		h	iap	23		h	ɪᴀp	23	
怯		h	iaap	7B		h	iap	7		h	iap	23		h	ɪᴀp	23	
脅		h	iaap	7B		h	iap	7		h	iap	23		h	ɪᴀp	23	
酵		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
敲		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
巧		h	iaau	2		h	iau	3		h	iau	35		h	ɪᴀw	35	
校		h	iaau	6		h	iau	4		h	iau	31		h	ɪᴀw	31	學校
效		h	iaau	6		h	iau	4		h	iau	31		h	ɪᴀw	31	
哮		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
孝		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
拷		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
烤		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
跳		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
調		h	iaau	4		h	iau	2		h	iau	22		h	ɪᴀw	22	調味
條		h	iaau	4		h	iau	2		h	iau	22		h	ɪᴀw	22	
窕		h	iaau	4		h	iau	2		h	iau	22		h	ɪᴀw	22	
挑		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	挑水
眺		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
驍		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
曉		h	iaau	2		h	iau	3		h	iau	35		h	ɪᴀw	35	
蹺		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
囂		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	
僥		h	iaau	1		h	iau	1		h	iau	23		h	ɪᴀw	23	僥倖
憩		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
欺		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
起		h	ie	2		h	ie	3		h	iɛ	35		h	iɘ	35	
熙		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
嘻		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
嬉		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
熹		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
禧		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
喜		h	ie	2		h	ie	3		h	iɛ	35		h	iɘ	35	
羲		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
曦		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
犧		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
戲		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
棄		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
器		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
氣		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
豈		h	ie	2		h	ie	3		h	iɛ	35		h	iɘ	35	
希		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
稀		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
汽		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
烯		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	
釐		h	ie	1		h	ie	1		h	iɛ	23		h	iɘ	23	恭賀新釐
剔		h	ik	7A		h	ik	6		h	ɪk	35		h	ɪk	35	
惕		h	ik	7A		h	ik	6		h	ɪk	35		h	ɪk	35	
忑		h	ik	7A		h	ik	6		h	ɪk	35		h	ɪk	35	
忒		h	ik	7A		h	ik	6		h	ɪk	35		h	ɪk	35	
犬		h	in	2		h	in	3		h	in	35		h	in	35	
絢		h	in	1		h	in	1		h	in	23		h	in	23	
佃		h	in	4		h	in	2		h	in	22		h	in	22	佃作
田		h	in	4		h	in	2		h	in	22		h	in	22	
闐		h	in	4		h	in	2		h	in	22		h	in	22	
天		h	in	1		h	in	1		h	in	23		h	in	23	
腆		h	in	2		h	in	3		h	in	35		h	in	35	
靦		h	in	2		h	in	3		h	in	35		h	in	35	靦顏事仇
牽		h	in	1		h	in	1		h	in	23		h	in	23	
縴		h	in	1		h	in	1		h	in	23		h	in	23	
顯		h	in	2		h	in	3		h	in	35		h	in	35	
嬛		h	in	1		h	in	1		h	in	23		h	in	23	便嬛
譴		h	in	2		h	in	3		h	in	35		h	in	35	
遣		h	in	2		h	in	3		h	in	35		h	in	35	
騫		h	in	1		h	in	1		h	in	23		h	in	23	
填		h	in	4		h	in	2		h	in	22		h	in	22	
勸		h	in	1		h	in	1		h	in	23		h	in	23	
喧		h	in	1		h	in	1		h	in	23		h	in	23	
暄		h	in	1		h	in	1		h	in	23		h	in	23	
掀		h	in	1		h	in	1		h	in	23		h	in	23	
軒		h	in	1		h	in	1		h	in	23		h	in	23	
憲		h	in	1		h	in	1		h	in	23		h	in	23	
獻		h	in	1		h	in	1		h	in	23		h	in	23	
糰		h	in	4		h	in	2		h	in	22		h	in	22	
圈		h	in	1		h	in	1		h	in	23		h	in	23	圓圈
挺		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
廷		h	ing	4		h	ing	2		h	ɪŋ	22		h	ɛeŋ	22	
亭		h	ing	4		h	ing	2		h	ɪŋ	22		h	ɛeŋ	22	
庭		h	ing	4		h	ing	2		h	ɪŋ	22		h	ɛeŋ	22	
停		h	ing	4		h	ing	2		h	ɪŋ	22		h	ɛeŋ	22	
蜓		h	ing	4		h	ing	2		h	ɪŋ	22		h	ɛeŋ	22	
霆		h	ing	4		h	ing	2		h	ɪŋ	22		h	ɛeŋ	22	
汀		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
聽		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	聽任
罄		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
馨		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
兄		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
卿		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
慶		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
輕		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
興		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
氫		h	ing	1		h	ing	1		h	ɪŋ	23		h	ɛeŋ	23	
婷		h	ing	4		h	ing	2		h	ɪŋ	22		h	ɛeŋ	22	
血		h	it	7B		h	it	7		h	it	23		h	it	23	
鐵		h	it	7B		h	it	7		h	it	23		h	it	23	
歇		h	it	7B		h	it	7		h	it	23		h	it	23	
唾		h	o	1		h	o	1		h	ɔ	23		h	ɔ	23	
妥		h	o	1		h	o	1		h	ɔ	23		h	ɔ	23	
橢		h	o	1		h	o	1		h	ɔ	23		h	ɔ	23	
佗		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
陀		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
沱		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
跎		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
馱		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
駝		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
舵		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
拖		h	o	1		h	o	1		h	ɔ	23		h	ɔ	23	
可		h	o	2		h	o	3		h	ɔ	35		h	ɔ	35	可以
坷		h	o	2		h	o	3		h	ɔ	35		h	ɔ	35	
苛		h	o	1		h	o	1		h	ɔ	23		h	ɔ	23	
何		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
河		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
荷		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	荷花
蚵		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
賀		h	o	6		h	o	4		h	ɔ	31		h	ɔ	31	
荷		h	o	6		h	o	4		h	ɔ	31		h	ɔ	31	負荷
呵		h	o	1		h	o	1		h	ɔ	23		h	ɔ	23	
鴕		h	o	4		h	o	2		h	ɔ	22		h	ɔ	22	
啼		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
蹄		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
題		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
嚏		h	oi	1		h	oi	1		h	ɔi	23		h	ɔj	23	
剃		h	oi	1		h	oi	1		h	ɔi	23		h	ɔj	23	
替		h	oi	1		h	oi	1		h	ɔi	23		h	ɔj	23	
涕		h	oi	1		h	oi	1		h	ɔi	23		h	ɔj	23	
體		h	oi	2		h	oi	3		h	ɔi	35		h	ɔj	35	
係		h	oi	6		h	oi	4		h	ɔi	31		h	ɔj	31	
兮		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
奚		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
繫		h	oi	6		h	oi	4		h	ɔi	31		h	ɔj	31	
系		h	oi	6		h	oi	4		h	ɔi	31		h	ɔj	31	
堤		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
提		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
屜		h	oi	1		h	oi	1		h	ɔi	23		h	ɔj	23	
駭		h	oi	6		h	oi	4		h	ɔi	31		h	ɔj	31	
害		h	oi	6		h	oi	4		h	ɔi	31		h	ɔj	31	
苔		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
臺		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
檯		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
胎		h	oi	1		h	oi	1		h	ɔi	23		h	ɔj	23	
台		h	oi	1		h	oi	1		h	ɔi	23		h	ɔj	23	天台，地名
開		h	oi	1		h	oi	1		h	ɔi	23		h	ɔj	23	
凱		h	oi	2		h	oi	3		h	ɔi	35		h	ɔj	35	
咳		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
亥		h	oi	6		h	oi	4		h	ɔi	31		h	ɔj	31	
海		h	oi	2		h	oi	3		h	ɔi	35		h	ɔj	35	
嗨		h	oi	1		h	oi	1		h	ɔi	23		h	ɔj	23	
抬		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
颱		h	oi	4		h	oi	2		h	ɔi	22		h	ɔj	22	
學		h	ok	8		h	ok	8		h	ɔk	31		h	ɔk	31	
拓		h	ok	7B		h	ok	7		h	ɔk	23		h	ɔk	23	
託		h	ok	7B		h	ok	7		h	ɔk	23		h	ɔk	23	
鶴		h	ok	8		h	ok	8		h	ɔk	31		h	ɔk	31	
壑		h	ok	7B		h	ok	7		h	ɔk	23		h	ɔk	23	
殼		h	ok	7B		h	ok	7		h	ɔk	23		h	ɔk	23	
托		h	ok	7B		h	ok	7		h	ɔk	23		h	ɔk	23	
刊		h	on	1		h	on	1		h	ɔn	23		h	ɔn	23	
看		h	on	1		h	on	1		h	ɔn	23		h	ɔn	23	看守
侃		h	on	2		h	on	3		h	ɔn	35		h	ɔn	35	
寒		h	on	4		h	on	2		h	ɔn	22		h	ɔn	22	
韓		h	on	4		h	on	2		h	ɔn	22		h	ɔn	22	
汗		h	on	4		h	on	2		h	ɔn	22		h	ɔn	22	可汗
翰		h	on	6		h	on	4		h	ɔn	31		h	ɔn	31	
汗		h	on	6		h	on	4		h	ɔn	31		h	ɔn	31	流汗
悍		h	on	6		h	on	4		h	ɔn	31		h	ɔn	31	
瀚		h	on	6		h	on	4		h	ɔn	31		h	ɔn	31	
旱		h	on	6		h	on	4		h	ɔn	31		h	ɔn	31	
漢		h	on	1		h	on	1		h	ɔn	23		h	ɔn	23	
鼾		h	on	4		h	on	2		h	ɔn	22		h	ɔn	22	
罕		h	on	2		h	on	3		h	ɔn	35		h	ɔn	35	
銲		h	on	6		h	on	4		h	ɔn	31		h	ɔn	31	
筐		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	
框		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	
湯		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	
熨		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	
趟		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	
腔		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	
降		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	投降
巷		h	ong	6		h	ong	4		h	ɔŋ	31		h	ɔŋ	31	
項		h	ong	6		h	ong	4		h	ɔŋ	31		h	ɔŋ	31	
唐		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	
堂		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	
棠		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	
塘		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	
糖		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	
螳		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	
康		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	
慷		h	ong	2		h	ong	3		h	ɔŋ	35		h	ɔŋ	35	
杭		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	
航		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	
吭		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	引吭高歌
行		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	銀行
行		h	ong	6		h	ong	4		h	ɔŋ	31		h	ɔŋ	31	行行
炕		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	
燙		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	
倘		h	ong	2		h	ong	3		h	ɔŋ	35		h	ɔŋ	35	
淌		h	ong	2		h	ong	3		h	ɔŋ	35		h	ɔŋ	35	
躺		h	ong	2		h	ong	3		h	ɔŋ	35		h	ɔŋ	35	
膛		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	
吭		h	ong	1		h	ong	1		h	ɔŋ	23		h	ɔŋ	23	吭聲
幢		h	ong	4		h	ong	2		h	ɔŋ	22		h	ɔŋ	22	海幢寺
喝		h	ot	7A		h	ot	6		h	ɔt	23		h	ɔt	23	
渴		h	ot	7B		h	ot	7		h	ɔt	23		h	ɔt	23	
褐		h	ot	7B		h	ot	7		h	ɔt	23		h	ɔt	23	
投		h	ou	4		h	ou	2		h	ou	22		h	ou	22	
頭		h	ou	4		h	ou	2		h	ou	22		h	ou	22	
偷		h	ou	1		h	ou	1		h	ou	23		h	ou	23	
透		h	ou	1		h	ou	1		h	ou	23		h	ou	23	
口		h	ou	2		h	ou	3		h	ou	35		h	ou	35	
厚		h	ou	1		h	ou	1		h	ou	23		h	ou	23	
侯		h	ou	4		h	ou	2		h	ou	22		h	ou	22	
喉		h	ou	4		h	ou	2		h	ou	22		h	ou	22	
猴		h	ou	4		h	ou	2		h	ou	22		h	ou	22	
逅		h	ou	6		h	ou	4		h	ou	31		h	ou	31	
候		h	ou	6		h	ou	4		h	ou	31		h	ou	31	
后		h	ou	6		h	ou	4		h	ou	31		h	ou	31	
後		h	ou	6		h	ou	4		h	ou	31		h	ou	31	
吼		h	ou	1		h	ou	1		h	ou	23		h	ou	23	
涂		h	ou	4		h	ou	2		h	ou	22		h	ou	22	
屠		h	ou	4		h	ou	2		h	ou	22		h	ou	22	
斷		h	uaan	1		h	uan	1		h	uan	23		h	ʊᴀn	23	斷咗
團		h	uaan	4		h	uan	2		h	uan	22		h	ʊᴀn	22	
脫		h	uaat	7B		h	uat	7		h	uat	23		h	ʊᴀt	23	
墟		h	ui	4		h	ui	2		h	ui	22		h	uj	22	
蛻		h	ui	1		h	ui	1		h	ui	23		h	uj	23	
推		h	ui	1		h	ui	1		h	ui	23		h	uj	23	
墟		h	ui	1		h	ui	1		h	ui	23		h	uj	23	
去		h	ui	1		h	ui	1		h	ui	23		h	uj	23	
虛		h	ui	1		h	ui	1		h	ui	23		h	uj	23	
噓		h	ui	1		h	ui	1		h	ui	23		h	uj	23	噓寒問暖
許		h	ui	2		h	ui	3		h	ui	35		h	uj	35	
吁		h	ui	1		h	ui	1		h	ui	23		h	uj	23	
煦		h	ui	2		h	ui	3		h	ui	35		h	uj	35	
栩		h	ui	2		h	ui	3		h	ui	35		h	uj	35	
頹		h	ui	4		h	ui	2		h	ui	22		h	uj	22	
退		h	ui	1		h	ui	1		h	ui	23		h	uj	23	
腿		h	ui	2		h	ui	3		h	ui	35		h	uj	35	
褪		h	ui	1		h	ui	1		h	ui	23		h	uj	23	褪色
咻		h	ui	2		h	ui	3		h	ui	35		h	uj	35	噢咻
酷		h	uk	8		h	uk	8		h	ʊk	31		h	ʊk	31	
禿		h	uk	7A		h	uk	6		h	ʊk	35		h	ʊk	35	
哭		h	uk	7A		h	uk	6		h	ʊk	35		h	ʊk	35	
雄		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
熊		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
恐		h	ung	2		h	ung	3		h	ʊŋ	35		h	ɔoŋ	35	
凶		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
兇		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
匈		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
洶		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
控		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
鼕		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
彤		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
統		h	ung	2		h	ung	3		h	ʊŋ	35		h	ɔoŋ	35	
仝		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
同		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
桐		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
童		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
僮		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	書僮
銅		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
筒		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
通		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
痛		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
桶		h	ung	2		h	ung	3		h	ʊŋ	35		h	ɔoŋ	35	
空		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
孔		h	ung	2		h	ung	3		h	ʊŋ	35		h	ɔoŋ	35	
烘		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
虹		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
洪		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
紅		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	紅色
鴻		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
訌		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
胸		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
茼		h	ung	4		h	ung	2		h	ʊŋ	22		h	ɔoŋ	22	
哄		h	ung	1		h	ung	1		h	ʊŋ	23		h	ɔoŋ	23	
菟		h	uo	1		h	uo	1		h	uɔ	23		h	uɵ	23	
荼		h	uo	4		h	uo	2		h	uɔ	22		h	uɵ	22	如火如荼
徒		h	uo	4		h	uo	2		h	uɔ	22		h	uɵ	22	
途		h	uo	4		h	uo	2		h	uɔ	22		h	uɵ	22	
塗		h	uo	4		h	uo	2		h	uɔ	22		h	uɵ	22	
圖		h	uo	4		h	uo	2		h	uɔ	22		h	uɵ	22	
兔		h	uo	1		h	uo	1		h	uɔ	23		h	uɵ	23	
吐		h	uo	1		h	uo	1		h	uɔ	23		h	uɵ	23	
土		h	uo	2		h	uo	3		h	uɔ	35		h	uɵ	35	
也		j	aa	1		y	a	1		j	a	23		j	ᴀ	23	
廿		j	aa	6		y	a	4		j	a	31		j	ᴀ	31	
吔		j	aa	1		y	a	1		j	a	23		j	ᴀ	23	
洩		j	aai	6		y	ai	4		j	ai	31		j	ᴀj	31	洩洩
曳		j	aai	6		y	ai	4		j	ai	31		j	ᴀj	31	
壬		j	am	4		y	aem	2		j	ɐm	22		j	ɐm	22	
任		j	am	4		y	aem	2		j	ɐm	22		j	ɐm	22	姓任
恁		j	am	6		y	aem	4		j	ɐm	31		j	ɐm	31	
任		j	am	6		y	aem	4		j	ɐm	31		j	ɐm	31	信任
飪		j	am	6		y	aem	4		j	ɐm	31		j	ɐm	31	
淫		j	am	4		y	aem	2		j	ɐm	22		j	ɐm	22	
霪		j	am	4		y	aem	2		j	ɐm	22		j	ɐm	22	
欽		j	am	1		y	aem	1		j	ɐm	23		j	ɐm	23	
吟		j	am	4		y	aem	2		j	ɐm	22		j	ɐm	22	
音		j	am	1		y	aem	1		j	ɐm	23		j	ɐm	23	
陰		j	am	1		y	aem	1		j	ɐm	23		j	ɐm	23	
瘖		j	am	1		y	aem	1		j	ɐm	23		j	ɐm	23	
蔭		j	am	1		y	aem	1		j	ɐm	23		j	ɐm	23	
飲		j	am	1		y	aem	1		j	ɐm	23		j	ɐm	23	飲馬
飲		j	am	2		y	aem	3		j	ɐm	35		j	ɐm	35	飲水
蔭		j	am	6		y	aem	4		j	ɐm	31		j	ɐm	31	
欣		j	an	1		y	aen	1		j	ɐn	23		j	ɐn	23	
殷		j	an	1		y	aen	1		j	ɐn	23		j	ɐn	23	
隱		j	an	2		y	aen	3		j	ɐn	35		j	ɐn	35	
寅		j	an	4		y	aen	2		j	ɐn	22		j	ɐn	22	
閏		j	an	6		y	aen	4		j	ɐn	31		j	ɐn	31	
潤		j	an	6		y	aen	4		j	ɐn	31		j	ɐn	31	
忍		j	an	2		y	aen	3		j	ɐn	35		j	ɐn	35	
人		j	an	4		y	aen	2		j	ɐn	22		j	ɐn	22	
仁		j	an	4		y	aen	2		j	ɐn	22		j	ɐn	22	
刃		j	an	6		y	aen	4		j	ɐn	31		j	ɐn	31	
仞		j	an	6		y	aen	4		j	ɐn	31		j	ɐn	31	
韌		j	an	6		y	aen	4		j	ɐn	31		j	ɐn	31	
甄		j	an	1		y	aen	1		j	ɐn	23		j	ɐn	23	
引		j	an	2		y	aen	3		j	ɐn	35		j	ɐn	35	
蚓		j	an	5		y	aen	2		j	ɐn	21		j	ɐn	21	
因		j	an	1		y	aen	1		j	ɐn	23		j	ɐn	23	
茵		j	an	1		y	aen	1		j	ɐn	23		j	ɐn	23	
姻		j	an	1		y	aen	1		j	ɐn	23		j	ɐn	23	
印		j	an	1		y	aen	1		j	ɐn	23		j	ɐn	23	
紉		j	an	6		y	aen	4		j	ɐn	31		j	ɐn	31	
孕		j	an	6		y	aen	4		j	ɐn	31		j	ɐn	31	
恩		j	an	1		y	aen	1		j	ɐn	23		j	ɐn	23	
癮		j	an	5		y	aen	2		j	ɐn	21		j	ɐn	21	
入		j	ap	8		y	aep	8		j	ɐp	31		j	ɐp	31	
揖		j	ap	7A		y	aep	6		j	ɐp	35		j	ɐp	35	
泣		j	ap	7A		y	aep	6		j	ɐp	35		j	ɐp	35	
邑		j	ap	7A		y	aep	6		j	ɐp	35		j	ɐp	35	
日		j	at	8		y	aet	8		j	ɐt	31		j	ɐt	31	
佚		j	at	8		y	aet	8		j	ɐt	31		j	ɐt	31	
逸		j	at	8		y	aet	8		j	ɐt	31		j	ɐt	31	
溢		j	at	8		y	aet	8		j	ɐt	31		j	ɐt	31	
一		j	at	7A		y	aet	6		j	ɐt	35		j	ɐt	35	
壹		j	at	7A		y	aet	6		j	ɐt	35		j	ɐt	35	
黝		j	au	2		y	aeu	3		j	ɐu	35		j	ɐu	35	
幽		j	au	1		y	aeu	1		j	ɐu	23		j	ɐu	23	
幼		j	au	1		y	aeu	1		j	ɐu	23		j	ɐu	23	
柔		j	au	4		y	aeu	2		j	ɐu	22		j	ɐu	22	
揉		j	au	4		y	aeu	2		j	ɐu	22		j	ɐu	22	
丘		j	au	1		y	aeu	1		j	ɐu	23		j	ɐu	23	
邱		j	au	1		y	aeu	1		j	ɐu	23		j	ɐu	23	
蚯		j	au	1		y	aeu	1		j	ɐu	23		j	ɐu	23	
休		j	au	1		y	aeu	1		j	ɐu	23		j	ɐu	23	
咻		j	au	1		y	aeu	1		j	ɐu	23		j	ɐu	23	一傅眾咻
誘		j	au	1		y	aeu	1		j	ɐu	23		j	ɐu	23	
攸		j	au	4		y	aeu	2		j	ɐu	22		j	ɐu	22	
悠		j	au	4		y	aeu	2		j	ɐu	22		j	ɐu	22	
由		j	au	4		y	aeu	2		j	ɐu	22		j	ɐu	22	
